,top 3,top 3 __aporte,EEM top 3,EEM top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,EEM top 5,EEM top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,EEM top 10,EEM top 10 __aporte,SPY top 10,SPY top 10 __aporte
2024-09-04,2879.6837207083327,0.0,2662.3827132114143,0.0,2753.347136158304,0.0,3935.9051222263697,0.0,3590.183307387829,0.0,3719.305537371828,0.0,5842.409219231554,0.0,5398.363597321836,0.0,5596.810798501042,0.0
2024-09-05,2866.918949861462,0.0,2658.5413585377833,0.0,2738.8209588954387,0.0,3914.2736916402973,0.0,3585.003298008038,0.0,3699.683132764321,0.0,5830.304813445226,0.0,5390.574698629086,0.0,5567.283004966377,0.0
2024-09-06,2846.1055570223575,0.0,2602.6171159450696,0.0,2685.29644982777,0.0,3893.925234780864,0.0,3509.590292492958,0.0,3627.3805885823135,0.0,5775.585695582804,0.0,5277.180259158682,0.0,5458.482139866463,0.0
2024-09-09,2838.4271907154966,0.0,2630.0770889406385,0.0,2721.2141943781376,0.0,3892.0982599258828,0.0,3546.619655769996,0.0,3675.8993766572826,0.0,5879.640171825617,100.0,5432.859301043653,100.0,5631.493209890051,100.0
2024-09-10,2851.6703391979754,0.0,2631.883036203903,0.0,2745.3707451275736,0.0,3914.384090771469,0.0,3549.0549486700065,0.0,3708.5307843669334,0.0,5906.780885317511,0.0,5436.589783860176,0.0,5681.484662896895,0.0
2024-09-11,2848.8496233327983,0.0,2655.302299253732,0.0,2777.697882066463,0.0,3915.329905479039,0.0,3580.6354749615866,0.0,3752.1992698423796,0.0,5903.480258026135,0.0,5484.966145761834,0.0,5748.384965174697,0.0
2024-09-12,2900.865225100688,0.0,2679.7324832439135,0.0,2803.658584679305,0.0,3990.4477255064776,0.0,3613.5792130360305,0.0,3787.267781078753,0.0,6009.832705441577,0.0,5535.430732094825,0.0,5802.110070971304,0.0
2024-09-13,2891.562143789862,0.0,2676.029555997349,0.0,2801.2642144077845,0.0,3979.3592069315123,0.0,3608.585870973254,0.0,3784.033392471362,0.0,5986.229878265291,0.0,5527.78172331969,0.0,5797.154974105394,0.0
2024-09-16,2899.049416126204,0.0,2682.2189023214287,0.0,2802.728366336864,0.0,3980.639245158917,0.0,3616.932112009934,0.0,3786.0112136860807,0.0,5986.422349282384,0.0,5540.566842009006,0.0,5800.185004473417,0.0
2024-09-17,2878.792121310971,0.0,2675.4243308731216,0.0,2793.5205214837847,0.0,3955.0118600178985,0.0,3607.769733936519,0.0,3773.572975187355,0.0,5952.273332962145,0.0,5526.531530707765,0.0,5781.129571102914,0.0
2024-09-18,2844.3482804044356,0.0,2667.63880078427,0.0,2786.8470243300444,0.0,3903.796618729393,0.0,3597.271062943256,0.0,3764.558211087478,0.0,5889.240510011812,0.0,5510.44923040766,0.0,5767.3189148211895,0.0
2024-09-19,2847.1238559659264,0.0,2726.294686957595,0.0,2836.515330191983,0.0,3907.3141970543975,0.0,3676.367649010515,0.0,3831.651678016584,0.0,5893.8434961186,0.0,5631.612666299975,0.0,5870.106386599819,0.0
2024-09-20,2857.366394427424,0.0,2709.199114459363,0.0,2819.652513996087,0.0,3925.6558394208296,0.0,3653.3145249390486,0.0,3808.8728700597385,0.0,5909.06216300453,0.0,5596.298933313124,0.0,5835.209157597044,0.0
2024-09-23,2891.871401178531,0.0,2730.557043245612,0.0,2826.9823550138535,0.0,4063.3845842887195,100.0,3782.11537277669,100.0,3918.7742435289306,100.0,5970.786553084541,0.0,5640.417268302362,0.0,5850.378103138489,0.0
2024-09-24,2935.4981263390764,0.0,2836.059699369973,0.0,2847.6013127454644,0.0,4125.973609320639,0.0,3928.247905910819,0.0,3947.356325176431,0.0,6041.04668677536,0.0,5858.350457036731,0.0,5893.0485848302515,0.0
2024-09-25,2930.3973581094046,0.0,2786.2357838020002,0.0,2821.1466673410864,0.0,4118.617860591117,0.0,3859.2364207020823,0.0,3910.684789944348,0.0,6010.063381628442,0.0,5755.430917436125,0.0,5838.301275238604,0.0
2024-09-26,2977.756736006992,0.0,2903.8968207696034,0.0,2847.6408249088786,0.0,4175.991892084275,0.0,4022.209619812792,0.0,3947.4110970953357,0.0,6091.647565716996,0.0,5998.4792530715495,0.0,5893.130354387546,0.0
2024-09-27,2982.1273306851444,0.0,2886.33186902169,0.0,2831.768518072905,0.0,4176.776158027514,0.0,3997.880271267522,0.0,3925.40884189771,0.0,6090.594759676347,0.0,5962.195939598609,0.0,5860.2829628236095,0.0
2024-09-30,2939.5823151180643,0.0,2841.760217441867,0.0,2844.9908759974705,0.0,4123.659186334736,0.0,3936.14373694128,0.0,3943.737727319159,0.0,6015.824069248913,0.0,5870.125820107984,0.0,5887.646343120817,0.0
2024-10-01,2970.08510241354,0.0,2870.7450528043973,0.0,2827.913004073067,0.0,4159.303220513547,0.0,3976.29085332297,0.0,3920.064312975788,0.0,6056.930040550099,0.0,5929.99879229222,0.0,5852.304060995308,0.0
2024-10-02,2991.098765611576,0.0,2946.5365563085156,0.0,2847.6957518990253,0.0,4188.029126275408,0.0,4081.2702425057946,0.0,3947.48723710869,0.0,6097.908156275129,0.0,6086.558680397357,0.0,5893.244024591342,0.0
2024-10-03,2960.901854308573,0.0,2915.5624250431433,0.0,2846.452146230886,0.0,4145.220687327129,0.0,4038.367737206758,0.0,3945.763345959256,0.0,6026.94614335896,0.0,6022.5764884515675,0.0,5890.6704098827395,0.0
2024-10-04,2921.6864543073716,0.0,2945.946240591153,0.0,2875.6830742141196,0.0,4100.843143794524,0.0,4080.4525917063174,0.0,3986.283375202447,0.0,5961.071037723551,0.0,6085.339285631664,0.0,5951.163175500547,0.0
2024-10-07,2911.992500040168,0.0,2986.927965032046,0.0,2865.5347161280483,0.0,4089.9262045119895,0.0,4137.216690590172,0.0,3972.215680647768,0.0,5942.048251812423,0.0,6169.99381676223,0.0,5930.161370581511,0.0
2024-10-08,2966.5880987240826,0.0,2912.818204220059,0.0,2892.318659749999,0.0,4153.13338700145,0.0,4034.566696028382,0.0,4009.343690385669,0.0,6024.042620478567,0.0,6016.907846385712,0.0,5985.590155626328,0.0
2024-10-09,2987.5778603556832,0.0,2897.0527053249602,0.0,2912.352255637256,0.0,4185.884246521179,0.0,4012.72978334489,0.0,4037.1143411040975,0.0,6064.851629612655,0.0,5984.341600450186,0.0,6027.049243794339,0.0
2024-10-10,2976.734586831724,0.0,2911.330445348699,0.0,2915.870652207287,0.0,4174.500958345521,0.0,4032.5059898760333,0.0,4041.9915564969374,0.0,6059.920564558298,0.0,6013.834634328178,0.0,6034.3304884809095,0.0
2024-10-11,3031.6873939410075,0.0,2934.7374009468695,0.0,2935.86769553609,0.0,4237.262687815368,0.0,4064.927142481772,0.0,4069.71153791269,0.0,6129.618596479877,0.0,6062.185573152507,0.0,6075.713931929309,0.0
2024-10-14,3051.400585327581,0.0,2924.978414007409,0.0,2962.1760890218634,0.0,4267.485700756829,0.0,4051.4098952893864,0.0,4106.18033815045,0.0,6476.754128394525,300.0,6342.0267712733685,300.0,6430.15857637675,300.0
2024-10-15,3063.3688079519516,0.0,2867.1472064893837,0.0,2943.5278645822377,0.0,4280.92232664856,0.0,3971.30744896943,0.0,4080.3300948718024,0.0,6502.001729158289,0.0,6216.635395891597,0.0,6389.677849805815,0.0
2024-10-16,3070.1275748124567,0.0,2896.00440445857,0.0,2963.1265081270426,0.0,4297.632080379078,0.0,4011.277773824754,0.0,4107.497812914071,0.0,6517.287656441048,0.0,6279.204446380341,0.0,6432.22170340791,0.0
2024-10-17,3051.1537230601407,0.0,2897.3119154395213,0.0,2969.2833326100117,0.0,4245.958011071808,0.0,4013.088817250257,0.0,4116.032427628944,0.0,6439.897759733693,0.0,6282.0394312832095,0.0,6445.586660980532,0.0
2024-10-18,3058.084785666004,0.0,2934.88522069194,0.0,2989.7708210922597,0.0,4260.07430959059,0.0,4065.1318887373445,0.0,4144.43226607733,0.0,6463.433767424779,0.0,6363.507009524099,0.0,6490.059979180885,0.0
2024-10-21,3038.592038476464,0.0,2903.954490861933,0.0,2974.1290749437435,0.0,4326.974424312119,100.0,4122.289499097235,100.0,4222.749615026498,100.0,6399.6070082110755,0.0,6296.442064464157,0.0,6456.105580413321,0.0
2024-10-22,3013.0934533128852,0.0,2911.190682306336,0.0,2986.506209894646,0.0,4285.641659463339,0.0,4132.561587071957,0.0,4240.323008962012,0.0,6328.848139716061,0.0,6312.13179387983,0.0,6482.97330807829,0.0
2024-10-23,3009.9349582401114,0.0,2899.4253924000604,0.0,2964.8513417075587,0.0,4284.594830043112,0.0,4115.860247162157,0.0,4209.576836218248,0.0,6329.708659802576,0.0,6286.621936029234,0.0,6435.965894538777,0.0
2024-10-24,2987.3702297264012,0.0,2899.4398092153842,0.0,2975.883263999386,0.0,4257.77265250113,0.0,4115.880712457534,0.0,4225.240260513879,0.0,6283.878943339837,0.0,6286.653195004788,0.0,6459.9134950887965,0.0
2024-10-25,2949.1032574260184,0.0,2885.191235577988,0.0,2962.8612066157534,0.0,4224.929400805452,0.0,4095.6542434590074,0.0,4206.751188110515,0.0,6215.00507006919,0.0,6255.759006169725,0.0,6431.645798823958,0.0
2024-10-28,3058.4257496679847,100.0,3005.38322409763,100.0,3079.612827989442,100.0,4236.972326162874,0.0,4124.317647965635,0.0,4230.535597234772,0.0,6340.541023537272,100.0,6399.539887130609,100.0,6568.009464793528,100.0
2024-10-29,3048.2260674245754,0.0,2990.5030579516992,0.0,3078.8353952457173,0.0,4209.003809928914,0.0,4103.897446192949,0.0,4229.467619836155,0.0,6298.230652791354,0.0,6367.854671077471,0.0,6566.351403892945,0.0
2024-10-30,3041.500676486181,0.0,2960.322412599525,0.0,3068.425621364408,0.0,4189.613626767594,0.0,4062.480242804406,0.0,4215.167471920225,0.0,6290.133659795424,0.0,6303.5892415635435,0.0,6544.150076259355,0.0
2024-10-31,3027.6890361676415,0.0,2930.694739840334,0.0,2997.5983236632733,0.0,4172.404506661088,0.0,4021.8218892709483,0.0,4117.870369681495,0.0,6262.101535741077,0.0,6240.501289230203,0.0,6393.093957308679,0.0
2024-11-01,3031.9950024930295,0.0,2926.0700236192724,0.0,3002.796478309612,0.0,4174.359414860279,0.0,4015.475344652472,0.0,4125.01119533055,0.0,6270.766950218321,0.0,6230.653608014031,0.0,6404.180262900835,0.0
2024-11-04,3110.1700144734427,100.0,3045.6512843034966,100.0,3099.525069850241,100.0,4254.186970363273,100.0,4142.34690577713,100.0,4220.517185624304,100.0,6335.23242455155,100.0,6372.349142142335,100.0,6497.203203470158,100.0
2024-11-05,3119.331948382542,0.0,3087.310800213018,0.0,3137.140477877077,0.0,4267.670835585404,0.0,4199.007419642703,0.0,4271.736799095346,0.0,6355.50907481219,0.0,6459.512430282464,0.0,6576.052363913827,0.0
2024-11-06,3144.493747244638,0.0,3032.343739786199,0.0,3197.3861289413608,0.0,4312.661501386524,0.0,4124.247504135578,0.0,4353.771239838946,0.0,6415.507530373145,0.0,6344.506059670661,0.0,6702.338884677126,0.0
2024-11-07,3200.6522858864687,0.0,3157.522605639578,0.0,3282.5668495257432,0.0,4391.197470477443,0.0,4294.501495558965,0.0,4469.758911178419,0.0,6523.342071800854,0.0,6606.415045294257,0.0,6880.894127232879,0.0
2024-11-08,3161.248017041396,0.0,3061.8685938022913,0.0,3277.8203296086785,0.0,4342.884207171509,0.0,4164.403837300637,0.0,4463.295737488766,0.0,6439.154921539509,0.0,6406.28026183588,0.0,6870.944504721202,0.0
2024-11-11,3204.742541302688,0.0,3061.31722147,0.0,3305.5240358391225,0.0,4396.0416110436045,0.0,4163.653923649534,0.0,4501.018925917992,0.0,6518.439274289909,0.0,6405.126637641677,0.0,6929.016823806246,0.0
2024-11-12,3172.6148629119807,0.0,3017.506694974018,0.0,3310.8623100256746,0.0,4354.082505656869,0.0,4104.067850941082,0.0,4508.287871139658,0.0,6454.069792991161,0.0,6313.462837398925,0.0,6940.206877561013,0.0
2024-11-13,3164.483571371811,0.0,3011.5301480916532,0.0,3327.3425978825435,0.0,4337.544142564856,0.0,4095.939234702911,0.0,4530.7285149662,0.0,6414.476127863866,0.0,6300.958239910996,0.0,6974.752743990456,0.0
2024-11-14,3169.530450632725,0.0,3009.70744161514,0.0,3322.4088330485574,0.0,4341.648120935337,0.0,4093.4601976010485,0.0,4524.010376282886,0.0,6443.998282039073,0.0,6297.144631271082,0.0,6964.410619967536,0.0
2024-11-15,3170.3675810622995,0.0,3019.4368110727105,0.0,3290.455610599602,0.0,4342.219134235156,0.0,4106.692974339291,0.0,4480.5007670870455,0.0,6450.55942432133,0.0,6317.501176827056,0.0,6897.430494116649,0.0
2024-11-18,3347.521195494037,200.0,3252.823277584651,200.0,3502.78934882584,200.0,4515.0438542299025,200.0,4352.101431625035,200.0,4697.295196224974,200.0,6517.160154489139,100.0,6487.354945816626,100.0,7023.284391635906,100.0
2024-11-19,3378.351961130315,0.0,3231.813014013568,0.0,3495.2999256481307,0.0,4540.232367964015,0.0,4323.990836500905,0.0,4687.251762831828,0.0,6549.463514510331,0.0,6445.4525657426675,0.0,7008.2676881838415,0.0
2024-11-20,3377.207920829055,0.0,3224.225853592349,0.0,3492.297889909734,0.0,4538.293504359642,0.0,4313.839626640012,0.0,4683.225986044082,0.0,6542.644225418637,0.0,6430.320909798588,0.0,7002.248442193021,0.0
2024-11-21,3402.6782621860407,0.0,3236.2708829071316,0.0,3531.4922846712293,0.0,4558.277402868436,0.0,4329.955223723343,0.0,4735.786281253908,0.0,6551.279902914211,0.0,6454.343235584386,0.0,7080.835349241913,0.0
2024-11-22,3471.2103145603437,0.0,3260.7787659178794,0.0,3568.4399509982204,0.0,4650.4309715709305,0.0,4362.745444290251,0.0,4785.333678561049,0.0,6687.145701956837,0.0,6503.221186365447,0.0,7154.91744279079,0.0
2024-11-25,3536.541127300573,0.0,3259.759865159814,0.0,3576.9468191721176,0.0,4724.662627256892,0.0,4361.382210241105,0.0,4796.741521576662,0.0,6880.735784946349,100.0,6601.189114436522,100.0,7271.974179156471,100.0
2024-11-26,3540.831054287659,0.0,3257.268506631163,0.0,3607.869722903106,0.0,4728.999785893977,0.0,4358.0489074164625,0.0,4838.209618194458,0.0,6890.41940538618,0.0,6596.143979371433,0.0,7334.840799445876,0.0
2024-11-27,3524.342783928477,0.0,3247.218555447902,0.0,3580.8584009161073,0.0,4702.6078742995405,0.0,4344.602616855941,0.0,4801.987013756157,0.0,6850.735707160596,0.0,6575.792287499704,0.0,7279.9264700011345,0.0
2024-11-28,3475.8598692039313,0.0,3225.3133445384406,0.0,3556.702509598787,0.0,4636.832985509595,0.0,4315.294630647141,0.0,4769.593586419906,0.0,6758.660183358944,0.0,6531.433056824323,0.0,7230.81726407374,0.0
2024-11-29,3498.3905822336064,0.0,3230.3701236907823,0.0,3578.6079058352293,0.0,4679.928244883284,0.0,4322.06032736973,0.0,4798.969064721889,0.0,6833.359627541637,0.0,6541.673306681779,0.0,7275.351187519789,0.0
2024-12-02,3549.2577771094752,0.0,3248.5804774435364,0.0,3591.120046380654,0.0,4752.546932168789,0.0,4346.42479474916,0.0,4815.748040511059,0.0,7022.6683582364185,100.0,6678.55025281745,100.0,7400.78851370105,100.0
2024-12-03,3598.2923042590146,0.0,3268.9059882616007,0.0,3607.787813275898,0.0,4820.604815160904,0.0,4373.619227763514,0.0,4838.0997761057415,0.0,7124.577759263683,0.0,6720.336179426063,0.0,7435.138414621709,0.0
2024-12-04,3632.09047190445,0.0,3274.174602056278,0.0,3626.8736283705284,0.0,4860.601672583785,0.0,4380.668347768435,0.0,4863.694152082162,0.0,7159.63891619152,0.0,6731.167587862688,0.0,7474.471569543479,0.0
2024-12-05,3648.596423720545,0.0,3294.8977759448744,0.0,3619.763775092186,0.0,4872.90733642911,0.0,4408.394832440958,0.0,4854.159727849252,0.0,7187.064890507343,0.0,6773.771044718337,0.0,7459.8191714624145,0.0
2024-12-06,3639.0972272077993,0.0,3267.4408424946378,0.0,3602.1455796412483,0.0,4864.423264064017,0.0,4371.658942052981,0.0,4830.533452724948,0.0,7171.122848180867,0.0,6717.32407931024,0.0,7423.510572239493,0.0
2024-12-09,3670.453579396736,0.0,3340.8574837767123,0.0,3590.424474707488,0.0,4895.4147015628705,0.0,4469.886433177575,0.0,4814.81526803929,0.0,7205.09794430218,0.0,6868.256688676058,0.0,7399.355039246636,0.0
2024-12-10,3659.2555819142935,0.0,3290.3002185321557,0.0,3582.7396383138853,0.0,4880.600448543555,0.0,4402.243549542881,0.0,4804.509782473181,0.0,7192.9498097183805,0.0,6764.319218471685,0.0,7383.517682606674,0.0
2024-12-11,3682.3618608480347,0.0,3310.7254113750755,0.0,3618.058479581514,0.0,4914.677050403193,0.0,4429.5713517095255,0.0,4851.872899949336,0.0,7241.658894583023,0.0,6806.310075023369,0.0,7456.304799549238,0.0
2024-12-12,3678.1348139933293,0.0,3302.439515141147,0.0,3608.3635989535182,0.0,4901.771729777924,0.0,4418.485271162059,0.0,4838.871913687595,0.0,7204.290178196103,0.0,6789.275627278527,0.0,7436.325027147677,0.0
2024-12-13,3698.1893534626784,0.0,3315.7919447159957,0.0,3618.942898908585,0.0,4926.459298924717,0.0,4436.350099008324,0.0,4853.058920072954,0.0,7238.25606077321,0.0,6816.7260390913225,0.0,7458.127462203938,0.0
2024-12-16,3664.9428420083586,0.0,3286.42345798787,0.0,3621.9476097538654,0.0,4885.980099556405,0.0,4397.056653829511,0.0,4857.088284220789,0.0,7184.507423787984,0.0,6756.349232721624,0.0,7464.319744618211,0.0
2024-12-17,3686.969287681887,0.0,3276.2883368324665,0.0,3604.5231161340375,0.0,4896.872338897856,0.0,4383.496410457521,0.0,4833.721766275738,0.0,7188.573413903823,0.0,6735.513080924018,0.0,7428.41033736555,0.0
2024-12-18,3673.503291399372,0.0,3206.823213458486,0.0,3504.5258492741295,0.0,4880.791350220035,0.0,4290.555836351571,0.0,4699.623870433352,0.0,7158.233108537631,0.0,6592.704146223906,0.0,7222.330168944508,0.0
2024-12-19,3700.162692565351,0.0,3262.535588686303,0.0,3552.4626278475153,0.0,4925.317946678619,0.0,4365.095978036814,0.0,4763.907838805799,0.0,7230.2495792390755,0.0,6707.239679588806,0.0,7321.121063057698,0.0
2024-12-20,3622.8991059542413,0.0,3271.0650744148,0.0,3590.033468750045,0.0,4825.308297370535,0.0,4376.507968139634,0.0,4814.290922946654,0.0,7088.122118057802,0.0,6724.774907502657,0.0,7398.549231487145,0.0
2024-12-23,3710.6836290327055,100.0,3368.1564440889947,100.0,3687.94840856759,100.0,4911.198081221135,100.0,4472.616378242255,100.0,4911.494824693653,100.0,7156.8251158117555,100.0,6818.795239172862,100.0,7494.252218508079,100.0
2024-12-24,3717.346240905353,0.0,3387.3037292173804,0.0,3738.7050176823395,0.0,4911.316891146411,0.0,4498.042293720257,0.0,4979.090895833628,0.0,7173.029739837285,0.0,6857.558704838375,0.0,7597.3943420742535,0.0
2024-12-25,3721.7555053946344,0.0,3388.3611073089355,0.0,3739.872088926169,0.0,4921.897692918643,0.0,4499.446399096236,0.0,4980.645164966243,0.0,7187.401637841613,0.0,6859.699355017899,0.0,7599.765938769561,0.0
2024-12-26,3727.1616267755903,0.0,3377.4249464523004,0.0,3741.2097148936527,0.0,4930.2448886724715,0.0,4484.924136554566,0.0,4982.426573567679,0.0,7204.444006183244,0.0,6837.559219064617,0.0,7602.484118435813,0.0
2024-12-27,3708.3394636331136,0.0,3354.699528934433,0.0,3693.436553250021,0.0,4907.529836490706,0.0,4454.746775057244,0.0,4918.803764846479,0.0,7177.583854218583,0.0,6791.55186419516,0.0,7505.404636032751,0.0
2024-12-30,3702.1701191901598,0.0,3325.7577060817857,0.0,3649.118834126485,0.0,4890.677812038271,0.0,4416.3145724396645,0.0,4859.782806849396,0.0,7164.710652433661,0.0,6732.95946590352,0.0,7415.346932381259,0.0
2024-12-31,3733.738217960481,0.0,3322.0592617717857,0.0,3643.9577021511873,0.0,4927.2253826616825,0.0,4411.403362740972,0.0,4852.909372034705,0.0,7210.724555570384,0.0,6725.472006555356,0.0,7404.859034918801,0.0
2025-01-01,3734.658377441608,0.0,3322.0592617717857,0.0,3643.9577021511873,0.0,4934.8605585209925,0.0,4411.403362740972,0.0,4852.909372034705,0.0,7226.8708029541895,0.0,6725.472006555356,0.0,7404.859034918801,0.0
2025-01-02,3760.8374861240763,0.0,3334.69111671826,0.0,3654.0690053219946,0.0,4973.857909888445,0.0,4428.17735832551,0.0,4866.3752906682075,0.0,7300.017428522617,0.0,6751.04505632331,0.0,7425.406138030057,0.0
2025-01-03,3792.1727765859437,0.0,3393.255697975969,0.0,3729.89885295968,0.0,5002.148273719282,0.0,4505.945986257808,0.0,4967.363119935173,0.0,7354.85876056567,0.0,6869.608399354792,0.0,7579.499400985593,0.0
2025-01-06,3739.797345726996,0.0,3393.057902851586,0.0,3737.865192450654,0.0,5024.527618778176,100.0,4605.683331678801,100.0,5077.972442747491,100.0,7223.738358968394,0.0,6869.207965326602,0.0,7595.68773953852,0.0
2025-01-07,3743.9041640977093,0.0,3342.711629657792,0.0,3666.7818903249754,0.0,5038.992868602712,0.0,4537.344093770149,0.0,4981.404206401591,0.0,7238.805106938437,0.0,6767.282495514646,0.0,7451.239896012108,0.0
2025-01-08,3724.486358231677,0.0,3339.9239027289,0.0,3686.6322227201067,0.0,5011.003389698022,0.0,4533.560077164101,0.0,5008.371321503933,0.0,7193.410462067221,0.0,6761.63877336979,0.0,7491.577607148398,0.0
2025-01-09,3680.9224551626085,0.0,3349.90978458516,0.0,3697.654711523964,0.0,4962.463804864645,0.0,4547.114755844604,0.0,5023.345616058356,0.0,7119.803896200792,0.0,6781.855080061811,0.0,7513.976323730194,0.0
2025-01-10,3646.463776350157,0.0,3298.478203562357,0.0,3647.2473557887192,0.0,4911.6339452199845,0.0,4477.302338190448,0.0,4954.866109667297,0.0,7035.842045584186,0.0,6677.732416627668,0.0,7411.543915329256,0.0
2025-01-13,3535.8979975572997,0.0,3293.0041040840433,0.0,3671.8620818565455,0.0,4762.109383652874,0.0,4469.871881815968,0.0,4988.305758831382,0.0,7124.67352233927,300.0,6966.65016315129,300.0,7761.563315007739,300.0
2025-01-14,3569.4062958649906,0.0,3323.367293837672,0.0,3669.455648498756,0.0,4816.048868960702,0.0,4511.086397143679,0.0,4985.036565950687,0.0,7210.150158997592,0.0,7030.886257053685,0.0,7756.476608466633,0.0
2025-01-15,3550.4015299427692,0.0,3353.269102603711,0.0,3721.129997119809,0.0,4786.970708268917,0.0,4551.674641188984,0.0,5055.237310168162,0.0,7177.282219314045,0.0,7094.146257446666,0.0,7865.705582660918,0.0
2025-01-16,3591.0823010939994,0.0,3353.0216339971316,0.0,3718.1458068372576,0.0,4837.444243278931,0.0,4551.338731201867,0.0,5051.183221741079,0.0,7251.772243172197,0.0,7093.622715065937,0.0,7859.397616483075,0.0
2025-01-17,3621.6772491760385,0.0,3377.326330328448,0.0,3753.0402757717725,0.0,4873.554641447949,0.0,4584.329543024023,0.0,5098.588128694827,0.0,7304.162570564792,0.0,7145.041514226226,0.0,7933.157366697296,0.0
2025-01-20,3658.9830483171377,0.0,3385.3981794987544,0.0,3762.0100856370723,0.0,5016.160919981626,100.0,4695.286143896724,100.0,5210.7738135624,100.0,7570.445877454166,200.0,7362.118246462759,200.0,8152.117704978276,200.0
2025-01-21,3560.7857489883722,0.0,3374.542181175637,0.0,3744.2403851479303,0.0,4891.586676148289,0.0,4680.229711594793,0.0,5186.160936968267,0.0,7377.3630539923015,0.0,7338.5100505872515,0.0,8113.611511036171,0.0
2025-01-22,3563.321241611429,0.0,3381.7080027731595,0.0,3770.6249758374834,0.0,4898.008667075299,0.0,4690.168153418338,0.0,5222.706329223218,0.0,7384.9240503017845,0.0,7354.093335960741,0.0,8170.7858098824445,0.0
2025-01-23,3586.788591627157,0.0,3388.2758668395245,0.0,3789.666674817371,0.0,4934.4206941476705,0.0,4699.277274269336,0.0,5249.0810555401295,0.0,7449.289105270298,0.0,7368.376262021282,0.0,8212.048371080635,0.0
2025-01-24,3551.320597224599,0.0,3408.592773883346,0.0,3776.4798057123267,0.0,4882.053524992909,0.0,4727.455257204217,0.0,5230.815875316986,0.0,7374.265931849144,0.0,7412.558796579493,0.0,8183.472980090884,0.0
2025-01-27,3575.7129468397693,100.0,3430.201893827508,100.0,3804.716823156537,100.0,4783.545463278228,0.0,4618.733153209778,0.0,5131.416707911108,0.0,7310.182750884811,100.0,7342.084631410297,100.0,8127.96561372612,100.0
2025-01-28,3560.4148498776512,0.0,3462.8687145729123,0.0,3845.6833694835964,0.0,4757.688012207976,0.0,4662.71870643866,0.0,5186.6682364897,0.0,7281.697755754047,0.0,7412.005461138559,0.0,8215.481898205659,0.0
2025-01-29,3605.877280389971,0.0,3469.002742510975,0.0,3834.321322576041,0.0,4829.36493755891,0.0,4670.978114799208,0.0,5171.3442583732085,0.0,7387.1531138300525,0.0,7425.134878486772,0.0,8191.209309506264,0.0
2025-01-30,3609.9873608520284,0.0,3529.072725018551,0.0,3856.3078569779877,0.0,4825.146324488254,0.0,4751.8617561439705,0.0,5200.9974691700145,0.0,7375.785150454213,0.0,7553.710078731278,0.0,8238.178848604779,0.0
2025-01-31,3662.8299210384594,0.0,3498.4381991124224,0.0,3846.1023859723496,0.0,4891.277104150532,0.0,4710.612667951784,0.0,5187.233363491582,0.0,7476.839387472172,0.0,7488.139220569647,0.0,8216.377037521008,0.0
2025-02-01,3657.814339609619,0.0,3498.4381991124224,0.0,3846.1023859723496,0.0,4880.470142750449,0.0,4710.612667951784,0.0,5187.233363491582,0.0,7484.997145019825,0.0,7488.139220569647,0.0,8216.377037521008,0.0
2025-02-03,3593.525710864284,0.0,3523.713621761528,0.0,3875.946396123848,0.0,4908.857079083111,100.0,4844.645776253916,100.0,5327.483941771259,100.0,7516.1714726741575,100.0,7642.239328355818,100.0,8380.132396871464,100.0
2025-02-04,3565.910996998044,0.0,3559.2182914983828,0.0,3871.877458721516,0.0,4876.163832934512,0.0,4893.460057646044,0.0,5321.891191909529,0.0,7482.525890780893,0.0,7719.241949036335,0.0,8371.335001174706,0.0
2025-02-05,3607.4263894149967,0.0,3534.60382612483,0.0,3870.5529508649533,0.0,4921.730745483499,0.0,4859.618384199518,0.0,5320.070657357337,0.0,7536.531389821754,0.0,7665.8580320907295,0.0,8368.47130027064,0.0
2025-02-06,3581.912005829125,0.0,3539.8073882023455,0.0,3873.531615840235,0.0,4894.981538528668,0.0,4866.772602091864,0.0,5324.164829000062,0.0,7486.65618750633,0.0,7677.143531147958,0.0,8374.91143238489,0.0
2025-02-07,3629.345535123603,0.0,3541.6820250028854,0.0,3843.663905767566,0.0,4965.892877907659,0.0,4869.349982728491,0.0,5283.111695254777,0.0,7558.027128444648,0.0,7681.209248348979,0.0,8310.33485179785,0.0
2025-02-10,3597.1690732526376,0.0,3610.073592838563,0.0,3897.578421322582,0.0,5019.754782678713,100.0,5063.379451582109,100.0,5457.217135963391,100.0,7494.467271774328,0.0,7829.537059727829,0.0,8426.902712208936,0.0
2025-02-11,3576.6930758815133,0.0,3599.558881282862,0.0,3904.3631444908365,0.0,4971.74690792165,0.0,5048.631836869749,0.0,5466.716805638801,0.0,7407.154096112965,0.0,7806.732725777125,0.0,8441.571872361137,0.0
2025-02-12,3528.3409809628115,0.0,3597.248244639679,0.0,3867.9710935110834,0.0,4915.737102170884,0.0,5045.391008172414,0.0,5415.762263420207,0.0,7332.856049101665,0.0,7801.7214109758825,0.0,8362.889100662074,0.0
2025-02-13,3537.8650390699095,0.0,3610.830590554944,0.0,3898.638118653467,0.0,4921.000262932039,0.0,5064.441193561449,0.0,5458.700877355585,0.0,7343.708807511863,0.0,7831.178838357022,0.0,8429.193869780749,0.0
