,top 3,top 3 __aporte,^KS11 top 3,^KS11 top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,^KS11 top 5,^KS11 top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,^KS11 top 10,^KS11 top 10 __aporte,SPY top 10,SPY top 10 __aporte
2024-10-22,1431.4956728038972,0.0,1250.010845736283,0.0,1498.7093794908374,0.0,1900.5887913744848,0.0,1726.13832442488,0.0,2092.1795002030735,0.0,3059.512232962182,0.0,3046.3746586702987,0.0,3745.352249993469,0.0
2024-10-23,1416.2736421547477,0.0,1266.360481977261,0.0,1487.8423824773702,0.0,1890.111975289669,0.0,1748.7155154966383,0.0,2077.0093086426073,0.0,3063.666104406016,0.0,3086.2200069669816,0.0,3718.195062434605,0.0
2024-10-24,1421.894325472716,0.0,1258.610430438583,0.0,1493.3784986782334,0.0,1883.598405339003,0.0,1738.0134795720617,0.0,2084.7376574370364,0.0,3047.5612341246856,0.0,3067.332522357269,0.0,3732.0301031388753,0.0
2024-10-25,1409.003911698145,0.0,1255.5535799561158,0.0,1486.8436790028352,0.0,1859.2856277206836,0.0,1733.7922787818272,0.0,2075.615131115732,0.0,3012.493223340955,0.0,3059.8827375198844,0.0,3715.699250800533,0.0
2024-10-28,1427.110382508105,0.0,1262.5669756306966,0.0,1495.2500944963797,0.0,1978.2806940797523,100.0,1843.4770675974944,100.0,2187.3503817296696,100.0,3144.124918252637,100.0,3176.974933901338,100.0,3836.7073178841088,100.0
2024-10-29,1417.6041891538425,0.0,1267.998657271879,0.0,1494.8726261429058,0.0,1968.9830190674293,0.0,1851.4078789819823,0.0,2186.798196145397,0.0,3126.808663992746,0.0,3190.642578276678,0.0,3835.738760450557,0.0
2024-10-30,1410.5866889329382,0.0,1254.8215588967987,0.0,1489.8183494370005,0.0,1961.6424852265343,0.0,1832.1679660579157,0.0,2179.404467081128,0.0,3121.494529601541,0.0,3157.4852788642884,0.0,3822.7698394014737,0.0
2024-10-31,1376.0256548998507,0.0,1236.3437612370371,0.0,1455.4294409943489,0.0,1915.0614178670864,0.0,1805.1884894020645,0.0,2129.0981054322187,0.0,3050.5907114378565,0.0,3110.9899236618926,0.0,3734.53030197452,0.0
2024-11-01,1362.0182284431735,0.0,1231.6684173296078,0.0,1457.9533106040296,0.0,1899.037496142107,0.0,1798.3620085556347,0.0,2132.790188231271,0.0,3023.024225846177,0.0,3099.2254385391516,0.0,3741.0063751321077,0.0
2024-11-04,1490.3256154659325,100.0,1349.7521352404299,100.0,1556.3649376229996,100.0,1937.2146423245053,0.0,1824.7660884254171,0.0,2130.4666115539158,0.0,3092.0675738108484,0.0,3144.7291778443287,0.0,3736.930720990852,0.0
2024-11-05,1485.1401753892499,0.0,1349.848907914972,0.0,1575.2527674833916,0.0,1936.5832909856567,0.0,1824.8969179978844,0.0,2156.3216600130086,0.0,3087.411841117569,0.0,3144.9546443172494,0.0,3782.281595937923,0.0
2024-11-06,1477.696215496903,0.0,1330.4461979059022,0.0,1605.5039243050562,0.0,1926.3493377699701,0.0,1798.665874294593,0.0,2197.7316648335163,0.0,3063.3261261044254,0.0,3099.749108647618,0.0,3854.9165381289517,0.0
2024-11-07,1501.6945523718214,0.0,1334.884169959544,0.0,1648.2757309178028,0.0,1958.866048603458,0.0,1804.665687662862,0.0,2256.2808544878844,0.0,3130.600158428098,0.0,3110.0889479730495,0.0,3957.6143529278156,0.0
2024-11-08,1525.2835260713402,0.0,1352.1809598135515,0.0,1645.8923602374018,0.0,2011.48522182167,0.0,1828.0496814645028,0.0,2253.0183216880223,0.0,3173.8668689452074,0.0,3150.3879912690613,0.0,3951.891729075404,0.0
2024-11-11,1661.3699374251541,100.0,1422.414371629398,100.0,1759.80322594992,100.0,2058.082204135454,0.0,1787.8074330779923,0.0,2272.0605361596445,0.0,3211.5452219813033,0.0,3081.0361036568147,0.0,3985.292598100429,0.0
2024-11-12,1648.924729233006,0.0,1398.087008461258,0.0,1762.6452298296817,0.0,2040.0926645995999,0.0,1757.2308011438206,0.0,2275.729812794442,0.0,3176.458315572058,0.0,3028.3415543589554,0.0,3991.728668258031,0.0
2024-11-13,1636.9117639124304,0.0,1361.3875866897345,0.0,1771.4190470582528,0.0,2019.2578570893902,0.0,1711.1039478572957,0.0,2287.057581480485,0.0,3136.894348168608,0.0,2948.848373105544,0.0,4011.5980652124745,0.0
2024-11-14,1653.5980374573771,0.0,1376.6607330562886,0.0,1768.7923968881769,0.0,2054.9585315625445,0.0,1730.300495041598,0.0,2283.6663454003806,0.0,3184.5360301586015,0.0,2981.930937729721,0.0,4005.6496902315434,0.0
2024-11-15,1644.3621562945682,0.0,1378.1663517733984,0.0,1751.7810597036653,0.0,2043.8871824693676,0.0,1732.192880542981,0.0,2261.703214912669,0.0,3171.435177072289,0.0,2985.192199509889,0.0,3967.1254079904825,0.0
2024-11-18,1767.7279145686505,100.0,1513.989585650832,100.0,1858.347326378246,100.0,2267.7477629923965,200.0,1977.2184687825052,200.0,2470.180841934384,200.0,3418.682169613141,200.0,3262.7875044558596,200.0,4181.995533007575,200.0
2024-11-19,1758.2984960024094,0.0,1512.2658958095349,0.0,1854.373935987791,0.0,2250.0240175822846,0.0,1974.9673889726,0.0,2464.8992712179147,0.0,3404.6754198252547,0.0,3259.072793516601,0.0,4173.053877899344,0.0
2024-11-20,1770.1176266545597,0.0,1513.875386752342,0.0,1852.7812552603557,0.0,2267.1390011778685,0.0,1977.0693289381172,0.0,2462.782223793903,0.0,3428.4220183082048,0.0,3262.5413952735066,0.0,4169.469734293303,0.0
2024-11-21,1743.1642713215008,0.0,1515.7286455198869,0.0,1873.5751973049876,0.0,2234.16744331093,0.0,1979.489621321468,0.0,2490.4222653178135,0.0,3400.8861586697953,0.0,3266.5353392256834,0.0,4216.26409372758,0.0
2024-11-22,1771.1986808386962,0.0,1537.36195879111,0.0,1893.1771745000178,0.0,2275.0094309119827,0.0,2007.7419864276867,0.0,2516.4779051026358,0.0,3465.171423554667,0.0,3313.1571290255015,0.0,4260.376074251422,0.0
2024-11-25,1767.426217495651,0.0,1551.8059323983275,0.0,1897.6903536131476,0.0,2269.374657782619,0.0,2026.6053205281792,0.0,2522.47698203687,0.0,3479.7990923392804,0.0,3344.28522729446,0.0,4270.532461393301,0.0
2024-11-26,1749.5294998698826,0.0,1557.3233057474838,0.0,1914.0959920200353,0.0,2248.0743847759463,0.0,2033.8108208754156,0.0,2544.283935514924,0.0,3455.961399581263,0.0,3356.1756768666783,0.0,4307.451451487285,0.0
2024-11-27,1753.6441196201854,0.0,1540.0399052644216,0.0,1899.7655790269423,0.0,2245.4051797046304,0.0,2011.2392926678526,0.0,2525.2354448856,0.0,3439.6598687406436,0.0,3318.928351214567,0.0,4275.202515955914,0.0
2024-11-28,1747.5650205083637,0.0,1538.1311867097295,0.0,1886.9500678512925,0.0,2235.2211977079105,0.0,2008.746571704767,0.0,2508.200615208533,0.0,3420.2059484160136,0.0,3314.814886294598,0.0,4246.362691597446,0.0
2024-11-29,1718.9583440244503,0.0,1502.8796270928153,0.0,1898.5716158450061,0.0,2192.285817965876,0.0,1962.7092439790365,0.0,2523.648386892656,0.0,3356.321132938465,0.0,3238.844516801466,0.0,4272.515640029892,0.0
2024-12-02,1720.6257827306106,0.0,1497.5085381718316,0.0,1905.2097263947178,0.0,2190.198282208526,0.0,1955.6947860774144,0.0,2532.4719976750916,0.0,3348.62431963607,0.0,3227.26932369393,0.0,4287.453939384624,0.0
2024-12-03,1748.7763221345533,0.0,1530.3993718422819,0.0,1914.0525362133712,0.0,2229.327731744322,0.0,1998.6490866903287,0.0,2544.2261725232765,0.0,3412.544327104005,0.0,3298.152110555999,0.0,4307.353659224897,0.0
2024-12-04,1714.3436205555279,0.0,1495.597457943272,0.0,1924.1782017675234,0.0,2187.0896789664394,0.0,1953.1989808492635,0.0,2557.6855644833618,0.0,3364.5379653108007,0.0,3223.150769148473,0.0,4330.14029739265,0.0
2024-12-05,1677.426031593851,0.0,1482.599319088411,0.0,1920.4061859495641,0.0,2140.154573633988,0.0,1936.2238573429925,0.0,2552.6716679545816,0.0,3305.9729079699237,0.0,3195.138578418249,0.0,4321.651812448405,0.0
2024-12-06,1644.1210040108365,0.0,1475.642434336505,0.0,1911.0591418794338,0.0,2097.105781288852,0.0,1927.1384044792285,0.0,2540.247247146362,0.0,3252.4125080233225,0.0,3180.1458487102036,0.0,4300.617371796079,0.0
2024-12-09,1687.9025290752086,100.0,1512.853734199584,100.0,2004.840702274108,100.0,2129.1755460408876,100.0,1945.138515762558,100.0,2631.981477792181,100.0,3156.919433237295,0.0,3044.830395969025,0.0,4286.623493319965,0.0
2024-12-10,1735.7815170166434,0.0,1548.4690027470244,0.0,2000.5496016254951,0.0,2193.3921529798426,0.0,1990.9305371819362,0.0,2626.34806391861,0.0,3256.3135304690063,0.0,3116.511120802098,0.0,4277.448533518082,0.0
2024-12-11,1768.0489374683902,0.0,1559.5359530710036,0.0,2020.2711278765853,0.0,2239.9869136224033,0.0,2005.1597721969072,0.0,2652.238745281864,0.0,3331.0327530102486,0.0,3138.7849110406232,0.0,4319.615852675237,0.0
2024-12-12,1784.1491597392928,0.0,1594.102473958233,0.0,2014.8576478205043,0.0,2259.1589168863975,0.0,2049.6033754440077,0.0,2645.131856828412,0.0,3369.4318465828187,0.0,3208.3548840664816,0.0,4308.041092265249,0.0
2024-12-13,1812.4198665904091,0.0,1608.4953524946595,0.0,2020.7649747398966,0.0,2293.2907056070376,0.0,2068.1088936980295,0.0,2652.887073997271,0.0,3425.152062136372,0.0,3237.3225714658106,0.0,4320.671764780359,0.0
2024-12-16,1888.174541735492,100.0,1692.1103898152462,100.0,2122.44276148729,100.0,2262.0467438466185,0.0,2047.042070602986,0.0,2655.0896947031533,0.0,3394.4367173143055,0.0,3204.345535236006,0.0,4324.259102208216,0.0
2024-12-17,1856.3054215810796,0.0,1672.7029864902565,0.0,2112.2320974080003,0.0,2221.73000266509,0.0,2023.563832228862,0.0,2642.3165686311922,0.0,3337.810833575997,0.0,3167.5937804041328,0.0,4303.455923019761,0.0
2024-12-18,1899.7118482989645,0.0,1689.1182952441795,0.0,2053.634210833449,0.0,2273.3428232380215,0.0,2043.4223638137235,0.0,2569.012992394134,0.0,3400.5362314438285,0.0,3198.679412660606,0.0,4184.068748492328,0.0
2024-12-19,1904.900196395684,0.0,1661.8665510108929,0.0,2081.7249177277477,0.0,2277.331375920471,0.0,2010.4543805907485,0.0,2604.153325855808,0.0,3403.6499982441987,0.0,3147.072847576598,0.0,4241.3006782193825,0.0
2024-12-20,1881.5323513602839,0.0,1653.8682661600747,0.0,2103.741238201798,0.0,2252.230514585431,0.0,2000.7784010087787,0.0,2631.694848608098,0.0,3361.6301862174205,0.0,3131.9265140362295,0.0,4286.156669596192,0.0
2024-12-23,1913.9411187872101,0.0,1659.7409031897698,0.0,2102.519403606621,0.0,2294.648266087374,0.0,2007.8828636593978,0.0,2630.1663831525616,0.0,3415.3448241457786,0.0,3143.047513209469,0.0,4283.667307119399,0.0
2024-12-24,1909.7224667635426,0.0,1666.207482004995,0.0,2131.456021938136,0.0,2291.197868671901,0.0,2015.7058514309467,0.0,2666.3649174667335,0.0,3410.7943202591055,0.0,3155.2932585695457,0.0,4342.622694504968,0.0
2024-12-26,1912.500984580495,0.0,1642.8225725761608,0.0,2132.883963412239,0.0,2299.120888702624,0.0,1987.4157979532358,0.0,2668.151214257076,0.0,3419.820725126687,0.0,3111.00930961964,0.0,4345.531978575594,0.0
2024-12-27,1878.1468528159016,0.0,1611.927311976586,0.0,2105.648224676299,0.0,2255.768237249921,0.0,1950.0400459867951,0.0,2634.080411238224,0.0,3369.42381485159,0.0,3052.503026011862,0.0,4290.041958646047,0.0
2024-12-30,1989.8795261222447,100.0,1701.0912638306709,100.0,2180.3824524750517,100.0,2268.038080447186,0.0,1936.9310629279591,0.0,2602.473956346954,0.0,3375.334135703478,0.0,3031.982826676783,0.0,4238.565543169473,0.0
2025-01-02,2046.4094986879456,0.0,1712.599269935395,0.0,2183.340225817618,0.0,2325.691452664321,0.0,1950.0345424240618,0.0,2606.0043131814023,0.0,3442.116881803065,0.0,3052.4944109878106,0.0,4244.315321681989,0.0
2025-01-03,2070.7729685890845,0.0,1759.718348723621,0.0,2228.6492652538864,0.0,2356.975395063374,0.0,2003.6862243190963,0.0,2660.08454804393,0.0,3506.658845796821,0.0,3136.478286945775,0.0,4332.3940590295015,0.0
2025-01-06,2061.5465807378087,0.0,1794.3846472806451,0.0,2233.4092272135076,0.0,2354.5137902414963,0.0,2043.158668825471,0.0,2665.7659719698354,0.0,3531.8349969517835,0.0,3198.2666366505737,0.0,4341.647211257884,0.0
2025-01-07,2077.8880915609816,0.0,1790.2893639867646,0.0,2190.9362928795085,0.0,2370.593588075837,0.0,2038.4956142368858,0.0,2615.0708724342503,0.0,3537.180720674647,0.0,3190.9673054027835,0.0,4259.08173482918,0.0
2025-01-08,2110.1828808857476,0.0,1827.7146096774236,0.0,2202.7970511604876,0.0,2408.305527970988,0.0,2081.109507128622,0.0,2629.227707393977,0.0,3606.6171258290283,0.0,3257.673133967625,0.0,4282.1385161331,0.0
2025-01-09,2115.614340186522,0.0,1826.1373746253248,0.0,2209.383090767029,0.0,2413.1712619561094,0.0,2079.3136037394825,0.0,2637.0887120227926,0.0,3618.7419276486485,0.0,3254.861909377106,0.0,4294.941481278297,0.0
2025-01-10,2129.4547099274737,0.0,1828.1667255943028,0.0,2179.2642267571905,0.0,2426.729972345935,0.0,2081.6243045307765,0.0,2601.1392577922365,0.0,3630.472703833471,0.0,3258.4789741508007,0.0,4236.391762605504,0.0
2025-01-13,2136.9629123080026,0.0,1797.4798482133456,0.0,2193.971754582498,0.0,2434.3312027525108,0.0,2046.6829893366764,0.0,2618.693957007579,0.0,3628.094171107985,0.0,3203.783445932122,0.0,4264.982536024538,0.0
2025-01-14,2137.170545313319,0.0,1815.961807266562,0.0,2192.533888263291,0.0,2434.494738808536,0.0,2067.727292693642,0.0,2616.9777399080526,0.0,3628.17838622574,0.0,3236.7252307993876,0.0,4262.1873884900515,0.0
2025-01-15,2147.8385531178374,0.0,1806.289336589963,0.0,2223.409792309697,0.0,2444.574545393385,0.0,2056.7138278037137,0.0,2653.830786522983,0.0,3633.1444961803923,0.0,3219.485259254921,0.0,4322.208758987116,0.0
2025-01-16,2161.9853099982042,0.0,1860.1132239046196,0.0,2221.626710852861,0.0,2464.8349589102554,0.0,2117.999874874771,0.0,2651.7025254703435,0.0,3670.8833760800408,0.0,3315.41961943471,0.0,4318.742528732405,0.0
2025-01-17,2162.8801696228943,0.0,1835.4480829531929,0.0,2242.476480677215,0.0,2463.5896056799347,0.0,2089.915151440985,0.0,2676.5885187061244,0.0,3676.1278648522516,0.0,3271.45708469458,0.0,4359.273544683393,0.0
2025-01-20,2146.2980584349407,0.0,1832.164678047046,0.0,2247.836025521147,0.0,2448.408789828869,0.0,2086.176534301441,0.0,2682.98559636485,0.0,3657.892324269713,0.0,3265.6048253242943,0.0,4369.692259105156,0.0
2025-01-21,2146.5466009007077,0.0,1833.0035676857137,0.0,2237.218464160874,0.0,2446.9904264893585,0.0,2087.1317278492843,0.0,2670.312623837183,0.0,3646.4993825691076,0.0,3267.1000413847137,0.0,4349.052196769739,0.0
2025-01-22,2144.648004351833,0.0,1869.4477706087378,0.0,2252.9835025633606,0.0,2447.9250923500476,0.0,2128.628565912102,0.0,2689.1295528657147,0.0,3665.0141474823977,0.0,3332.0572836820506,0.0,4379.698723246626,0.0
2025-01-23,2117.2482529588656,0.0,1834.526239730268,0.0,2264.3610948557193,0.0,2412.796755483512,0.0,2088.8655035992742,0.0,2702.709687668757,0.0,3600.6890736038986,0.0,3269.814014225508,0.0,4401.816251572853,0.0
2025-01-24,2153.7108761587947,0.0,1849.5560187408373,0.0,2256.481817883199,0.0,2453.4731269851713,0.0,2105.979015645041,0.0,2693.3050930332824,0.0,3646.171694321295,0.0,3296.6027191102617,0.0,4386.499291081402,0.0
2025-01-31,2185.0482845939723,0.0,1828.8384626149661,0.0,2237.681090070208,0.0,2487.2932871818784,0.0,2082.389171371907,0.0,2670.864807642921,0.0,3671.450048693477,0.0,3259.6762615356693,0.0,4349.951520755974,0.0
2025-02-03,2165.1077696075367,0.0,1789.9968796492778,0.0,2255.0444804498916,0.0,2456.1499942615515,0.0,2038.1625797838005,0.0,2691.5895072045587,0.0,3633.5892099013217,0.0,3190.4459885827005,0.0,4383.705171677347,0.0
2025-02-04,2185.0073164934656,0.0,1793.4863892241851,0.0,2252.677152862596,0.0,2480.7852172159137,0.0,2042.1358760047233,0.0,2688.7638981536847,0.0,3656.5979000549296,0.0,3196.6656037965354,0.0,4379.103193189802,0.0
2025-02-05,2189.4183851700195,0.0,1816.5458658149892,0.0,2251.9065477442587,0.0,2485.0710755768605,0.0,2068.3923252930513,0.0,2687.8441146777063,0.0,3667.84127089819,0.0,3237.7662422525987,0.0,4377.605171455924,0.0
2025-02-06,2200.2877641936575,0.0,1839.4401033310553,0.0,2253.63954952631,0.0,2500.1628036481707,0.0,2094.4606267121417,0.0,2689.91260133195,0.0,3691.786699200287,0.0,3278.5723626851127,0.0,4380.974049072472,0.0
2025-02-07,2187.810385476055,0.0,1833.5588288801707,0.0,2236.2623704171233,0.0,2482.0580501340664,0.0,2087.7639706209984,0.0,2669.171443735906,0.0,3673.9608542250653,0.0,3268.089725149312,0.0,4347.193593480346,0.0
2025-02-10,2178.905864625947,0.0,1835.4805903472757,0.0,2267.630098010068,0.0,2471.561236894574,0.0,2089.9521656698585,0.0,2706.6115240473932,0.0,3660.6963616240278,0.0,3271.5150250665606,0.0,4408.1710468587935,0.0
2025-02-11,2197.9608789510326,0.0,1846.9374102981067,0.0,2271.5774829757765,0.0,2497.125758057313,0.0,2102.997362548458,0.0,2711.323067454501,0.0,3691.456614566748,0.0,3291.9353764479574,0.0,4415.844585912589,0.0
2025-02-12,2254.752102708171,0.0,1845.512219797741,0.0,2250.4044105679095,0.0,2560.2105630588685,0.0,2101.3745832129553,0.0,2686.0511847832877,0.0,3770.286717580836,0.0,3289.395152290835,0.0,4374.685084262249,0.0
2025-02-13,2275.2722458549547,0.0,1864.072256513912,0.0,2268.2466350755312,0.0,2583.8142653478726,0.0,2122.507788943306,0.0,2707.3474140533735,0.0,3812.838771690178,0.0,3322.476100845706,0.0,4409.369567218739,0.0
2025-02-14,2268.4567570425243,0.0,1874.5764525360698,0.0,2253.0265739475553,0.0,2576.292358280971,0.0,2134.468289828241,0.0,2689.1809622666233,0.0,3780.555552965872,0.0,3341.1985189924603,0.0,4379.7824520827035,0.0
2025-02-17,2262.4794707226188,0.0,1891.7041287986335,0.0,2247.1104220661914,0.0,2568.894806955687,0.0,2153.9705522253957,0.0,2682.1195262439815,0.0,3772.0060077739354,0.0,3371.726463843597,0.0,4368.281718583385,0.0
2025-02-18,2290.2384365529283,0.0,1892.7988094915552,0.0,2254.5350629655622,0.0,2596.7033183118315,0.0,2155.2169997753836,0.0,2690.9814736302787,0.0,3798.921101029509,0.0,3373.677595527243,0.0,4382.714886971231,0.0
2025-02-19,2321.788112541973,0.0,1933.4611807498788,0.0,2267.8532000135147,0.0,2634.0343379103306,0.0,2201.5168142869206,0.0,2706.8778154738907,0.0,3877.2615714246504,0.0,3446.1531963186794,0.0,4408.6047471315815,0.0
2025-02-20,2299.1507876044543,0.0,1925.9959936595321,0.0,2264.340767890631,0.0,2614.302942574559,0.0,2193.0166514365746,0.0,2702.6854256879315,0.0,3840.0418667590734,0.0,3432.8474322264638,0.0,4401.776736865824,0.0
2025-02-21,2295.516959670038,0.0,1922.8354818280022,0.0,2208.7500530067878,0.0,2604.9253876384087,0.0,2189.4179653040883,0.0,2636.3331270186377,0.0,3811.8575966935823,0.0,3427.214214420661,0.0,4293.710884308926,0.0
2025-02-24,2298.8683917589324,0.0,1917.3311963299195,0.0,2204.1017031559322,0.0,2607.4719240293107,0.0,2183.1505640263626,0.0,2630.7849217424914,0.0,3806.941274389348,0.0,3417.4035126328376,0.0,4284.674701006283,0.0
2025-02-25,2319.522750196815,0.0,1916.4660309558244,0.0,2195.9660694620216,0.0,2628.6623813533156,0.0,2182.165451867312,0.0,2621.074343314955,0.0,3820.287835487888,0.0,3415.8614633540806,0.0,4268.859394564187,0.0
2025-02-26,2272.1079929324724,0.0,1911.7229089012174,0.0,2183.9731752406133,0.0,2577.814346629438,0.0,2176.764741959403,0.0,2606.759792747457,0.0,3769.7592419052935,0.0,3407.4074403864847,0.0,4245.545746927721,0.0
2025-02-27,2283.348176987062,0.0,1897.5836422980026,0.0,2156.3505508893127,0.0,2596.6288313895557,0.0,2160.665203226182,0.0,2573.7898152104376,0.0,3793.3917747564215,0.0,3382.2059627031454,0.0,4191.848606018137,0.0
2025-02-28,2233.356276783338,0.0,1830.0073638557546,0.0,2209.733192970625,0.0,2540.53030024074,0.0,2083.720129428608,0.0,2637.5065891093946,0.0,3709.0206463258155,0.0,3261.759682080767,0.0,4295.622064235229,0.0
2025-03-04,2292.123546996976,0.0,1801.5205954674445,0.0,2126.9226306485184,0.0,2603.508800663227,0.0,2051.283946992693,0.0,2538.665061785098,0.0,3753.5209539094703,0.0,3210.985573496859,0.0,4134.642050994645,0.0
2025-03-05,2272.2139389014205,0.0,1804.273102519924,0.0,2121.065611539281,0.0,2579.0793938322686,0.0,2054.418062442131,0.0,2531.67420581104,0.0,3729.750045119511,0.0,3215.891573716172,0.0,4123.256268948051,0.0
2025-03-06,2258.5629295137537,0.0,1800.8937546566265,0.0,2051.000877308982,0.0,2569.932503443572,0.0,2050.5702007853024,0.0,2448.0459203761893,0.0,3714.72237085725,0.0,3209.868308001544,0.0,3987.0535729656276,0.0
2025-03-07,2264.1585411461842,0.0,1788.8887700417515,0.0,2063.8322864836973,0.0,2574.274798656856,0.0,2036.9008415304909,0.0,2463.361310647525,0.0,3714.3653882910785,0.0,3188.470921535134,0.0,4011.9972560045917,0.0
2025-03-10,2273.7014738362946,0.0,1782.0091536566797,0.0,1995.4247359572796,0.0,2581.2639311184616,0.0,2029.0674330822771,0.0,2381.7110164707387,0.0,3717.5063189695816,0.0,3176.208864126944,0.0,3879.016050700557,0.0
2025-03-11,2241.109425594205,0.0,1749.6859986515738,0.0,1982.705326370749,0.0,2550.187428693697,0.0,1992.2629862472265,0.0,2366.5293073391686,0.0,3674.828074711417,0.0,3118.5968753034867,0.0,3854.2900898299167,0.0
2025-03-12,2196.4738974904058,0.0,1770.4904637077918,0.0,1979.5720491083357,0.0,2498.5849869023805,0.0,2015.951788530676,0.0,2362.7894714841386,0.0,3637.6772395914154,0.0,3155.678237197383,0.0,3848.1991395809896,0.0
2025-03-13,2234.2485913630007,0.0,1776.9977423536673,0.0,1958.1930413314878,0.0,2533.425526838566,0.0,2023.3612382247154,0.0,2337.2717872408866,0.0,3680.6752635983953,0.0,3167.2766490652243,0.0,3806.6393088241252,0.0
2025-03-14,2240.754557828088,0.0,1771.489651499883,0.0,2004.2763646744536,0.0,2541.144956960946,0.0,2017.089504015641,0.0,2392.276196529654,0.0,3686.9937165061274,0.0,3157.4591647058946,0.0,3896.223219304833,0.0
2025-03-17,2304.803142921762,0.0,1803.0300882541137,0.0,2014.9740291754383,0.0,2711.0635581343504,100.0,2153.0027163085624,100.0,2505.0447790441326,100.0,3767.996326828653,0.0,3213.676055955671,0.0,3917.018998547502,0.0
2025-03-18,2323.691526927074,0.0,1806.0837528180787,0.0,1986.2764347402317,0.0,2727.630667286289,0.0,2156.649104765273,0.0,2469.367515679871,0.0,3780.0922080833334,0.0,3219.1188318450277,0.0,3861.2321640832806,0.0
2025-03-19,2338.0487505827996,0.0,1805.890929321883,0.0,2004.181762591338,0.0,2741.3180706724656,0.0,2156.418853748509,0.0,2491.62767754848,0.0,3796.636766398277,0.0,3218.775148033656,0.0,3896.039317104854,0.0
2025-03-20,2304.341802688421,0.0,1823.2786771579654,0.0,2003.4361777335969,0.0,2702.0286033667203,0.0,2177.1816067194386,0.0,2490.7007556982844,0.0,3761.9781564919404,0.0,3249.7666379992615,0.0,3894.589933633645,0.0
2025-03-21,2293.142134074018,0.0,1808.6343610781414,0.0,2014.2878349165403,0.0,2690.861892271451,0.0,2159.694792437336,0.0,2504.1916924431284,0.0,3758.767093363623,0.0,3223.664972670345,0.0,3915.685067732574,0.0
2025-03-24,2420.2647994655968,100.0,1905.8281349845738,100.0,2154.3230426086257,100.0,2816.970030699151,100.0,2256.343870874027,100.0,2653.9640401532606,100.0,3773.7317876952065,0.0,3218.663224966163,0.0,3993.5117130739377,0.0
2025-03-25,2381.4545647668574,0.0,1897.768126476336,0.0,2165.936299205022,0.0,2776.9558754040972,0.0,2246.801483256319,0.0,2668.270699269058,0.0,3732.842933338403,0.0,3205.051056847661,0.0,4015.039439105444,0.0
2025-03-26,2382.43641859112,0.0,1926.5281105867057,0.0,2143.269390992062,0.0,2784.3471406983463,0.0,2280.850940645819,0.0,2640.346772305065,0.0,3754.263910556947,0.0,3253.6224371874778,0.0,3973.0213379863017,0.0
2025-03-27,2336.1498732845457,0.0,1903.0814097492234,0.0,2146.61702757302,0.0,2728.5871786198577,0.0,2253.0919739500637,0.0,2644.470808918722,0.0,3684.260234845146,0.0,3214.024410299812,0.0,3979.226918873086,0.0
2025-03-28,2286.191771839396,0.0,1861.8152489940367,0.0,2091.9094250683,0.0,2668.4331190994913,0.0,2204.2362313018834,0.0,2577.0751552034303,0.0,3606.4294552718316,0.0,3144.3319382347295,0.0,3877.814341893802,0.0
2025-03-31,2250.287170536784,0.0,1792.8275893951857,0.0,2101.493894834029,0.0,2620.7570283661366,0.0,2122.5605124663703,0.0,2588.88250145517,0.0,3619.4134508331126,100.0,3127.8219346036294,100.0,3995.581265199183,100.0
2025-04-01,2307.1139261874787,0.0,1819.6163487226775,0.0,2108.41029880464,0.0,2687.105697765447,0.0,2154.2762017288724,0.0,2597.402991215586,0.0,3702.4873176956335,0.0,3174.558424783152,0.0,4008.731460017953,0.0
2025-04-02,2291.3734197849553,0.0,1814.6971302336588,0.0,2126.252136966616,0.0,2669.400637739263,0.0,2148.452251350851,0.0,2619.3827945949256,0.0,3671.816090011325,0.0,3165.976205510048,0.0,4042.6542396519785,0.0
2025-04-03,2277.6119639027806,0.0,1786.9934194133648,0.0,2000.5835416369657,0.0,2644.0931808288,0.0,2115.6533347211816,0.0,2464.5685321166243,0.0,3629.7214146157935,0.0,3117.643462927219,0.0,3803.719886163074,0.0
2025-04-04,2235.686407707798,0.0,1768.5652036403317,0.0,1860.4312241804516,0.0,2591.197241491761,0.0,2093.8358418699895,0.0,2291.91141277238,0.0,3565.167610959951,0.0,3085.4930331527944,0.0,3537.247556512208,0.0
2025-04-07,2115.0328603376893,0.0,1670.1058153147635,0.0,1867.1260637575342,0.0,2445.3086962942725,0.0,1977.2680185178592,0.0,2300.158951855775,0.0,3379.646263668563,0.0,2913.7177680386176,0.0,3549.9764897979358,0.0
2025-04-08,2155.063444443078,0.0,1671.9417358657313,0.0,1849.5304821581358,0.0,2491.6393461682346,0.0,1979.4415975549962,0.0,2278.482518049524,0.0,3433.80595689088,0.0,2916.9207712741068,0.0,3516.5219190463076,0.0
2025-04-09,2122.322836564292,0.0,1615.3925431035716,0.0,2031.6531594818716,0.0,2448.5780987345493,0.0,1912.4920011304444,0.0,2502.843965684766,0.0,3371.7077258156532,0.0,2818.2633172323144,0.0,3862.79271206239,0.0
2025-04-10,2246.9717848034934,0.0,1776.8863381651577,0.0,1947.6621693654474,0.0,2600.199029148898,0.0,2103.687381229262,0.0,2399.373379771179,0.0,3584.9151236548637,0.0,3100.0103393575246,0.0,3703.1002059934067,0.0
