,top 3,top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,SPY top 10,SPY top 10 __aporte
2024-10-02,3697.5307561911795,0.0,3591.170022452879,0.0,5221.259487381439,0.0,5068.6521400869515,0.0,8909.494637863705,0.0,8689.670662522822,0.0
2024-10-03,3714.174056348927,0.0,3589.601737149859,0.0,5229.399211471939,0.0,5066.438629557591,0.0,8909.250978312708,0.0,8685.87583167301,0.0
2024-10-04,3777.328910046787,0.0,3626.4642538818043,0.0,5311.524979665937,0.0,5118.46715317362,0.0,9032.88683322411,0.0,8775.073259862042,0.0
2024-10-07,3846.080152099142,100.0,3713.666370079958,100.0,5478.466940555527,200.0,5300.403953515781,200.0,9200.848376122041,200.0,8944.105805043704,200.0
2024-10-08,3872.5377815821626,0.0,3748.377738302834,0.0,5518.925929468123,0.0,5349.946441996381,0.0,9252.555377636581,0.0,9027.705708504214,0.0
2024-10-09,3870.421634993078,0.0,3774.340812803221,0.0,5529.929737706009,0.0,5387.002754818664,0.0,9268.776462611577,0.0,9090.235958185933,0.0
2024-10-10,3880.1770011038766,0.0,3778.9005729573,0.0,5541.099338263932,0.0,5393.510762899971,0.0,9279.420414525524,0.0,9101.217821713653,0.0
2024-10-11,3935.490918326889,0.0,3804.8162761917565,0.0,5616.1127106419535,0.0,5430.499464143778,0.0,9411.32808914251,0.0,9163.63398101342,0.0
2024-10-14,4168.4373924101765,200.0,4038.9113424944117,200.0,5860.605332737208,200.0,5679.162323489995,200.0,9573.591134690814,100.0,9345.749564388874,100.0
2024-10-15,4132.390195743643,0.0,4013.4845876550476,0.0,5804.424113515146,0.0,5643.409454499523,0.0,9493.34585386133,0.0,9286.913887442064,0.0
2024-10-16,4208.781934841165,0.0,4040.2072338893418,0.0,5889.011483911783,0.0,5680.984492129349,0.0,9613.643321423107,0.0,9348.748163618384,0.0
2024-10-17,4182.4260322266,0.0,4048.602031325649,0.0,5867.386365756647,0.0,5692.788518826344,0.0,9572.074005306102,0.0,9368.173119461819,0.0
2024-10-18,4185.775239145081,0.0,4076.53661290466,0.0,5873.168754016225,0.0,5732.067673473002,0.0,9617.689155622786,0.0,9432.81172662228,0.0
2024-10-21,4260.612837686657,100.0,4155.209175224707,100.0,5944.530536229073,100.0,5802.078904159297,100.0,9555.917132706338,0.0,9383.461573943798,0.0
2024-10-22,4222.729572904233,0.0,4172.501492879736,0.0,5880.287646609525,0.0,5826.224834541932,0.0,9478.243885036723,0.0,9422.51178571361,0.0
2024-10-23,4186.184131450288,0.0,4142.2470874010605,0.0,5858.16650269232,0.0,5783.979440776356,0.0,9418.83984958284,0.0,9354.190062478987,0.0
2024-10-24,4202.805472304077,0.0,4157.65998427684,0.0,5880.29029097705,0.0,5805.501063405644,0.0,9449.509553292155,0.0,9388.996090160908,0.0
2024-10-25,4163.254374279431,0.0,4139.466633901892,0.0,5833.391684986232,0.0,5780.09698626896,0.0,9383.98274419558,0.0,9347.911129826656,0.0
2024-10-28,4202.0963514874875,0.0,4162.870625147011,0.0,5888.518717475127,0.0,5812.776882310318,0.0,9586.434395566775,100.0,9500.762970315198,100.0
2024-10-29,4222.875405424364,0.0,4161.819729429711,0.0,5938.25034247494,0.0,5811.309476070416,0.0,9622.190279298988,0.0,9498.364550566988,0.0
2024-10-30,4207.894573471063,0.0,4147.748304115764,0.0,5913.761714106027,0.0,5791.661001944902,0.0,9536.291576405229,0.0,9466.249866109896,0.0
2024-10-31,4153.216857502735,0.0,4052.0074128001866,0.0,5833.578992580925,0.0,5657.974301145421,0.0,9429.357266664043,0.0,9247.744032788714,0.0
2024-11-01,4156.828541928255,0.0,4059.034025069607,0.0,5849.53310720757,0.0,5667.785830985892,0.0,9444.440833601358,0.0,9263.780605545217,0.0
2024-11-04,4166.489575166059,0.0,4054.611894451563,0.0,5857.524138007869,0.0,5661.6110393717,0.0,9559.28077849671,100.0,9353.688143249603,100.0
2024-11-05,4270.561327061587,0.0,4103.8181042298975,0.0,6001.254658609385,0.0,5730.319568754718,0.0,9800.545255019899,0.0,9467.203210279247,0.0
2024-11-06,4394.883123469947,0.0,4182.627834072162,0.0,6180.876622037071,0.0,5840.364635483655,0.0,10011.567616714829,0.0,9649.011396805568,0.0
2024-11-07,4518.804881528898,0.0,4294.0561190758635,0.0,6394.4372584760495,0.0,5995.956249403227,0.0,10348.838211109885,0.0,9906.068164603254,0.0
2024-11-08,4575.989428919808,0.0,4287.847007783238,0.0,6475.71136905188,0.0,5987.286227720729,0.0,10439.571106817231,0.0,9891.744206555031,0.0
2024-11-11,4738.503593937717,100.0,4424.087326629176,100.0,6760.281928464166,200.0,6237.88998329331,200.0,11025.793070776104,400.0,10375.347927335484,400.0
2024-11-12,4723.708112089425,0.0,4431.232030742272,0.0,6734.318812804176,0.0,6247.963897963217,0.0,10980.810449810622,0.0,10392.103652423695,0.0
2024-11-13,4702.3641704279335,0.0,4453.289118168129,0.0,6736.618483920991,0.0,6279.064026544813,0.0,10996.822097638124,0.0,10443.83182580975,0.0
2024-11-14,4661.522705988889,0.0,4446.685806185536,0.0,6681.244432555716,0.0,6269.753465827613,0.0,10863.36868641893,0.0,10428.345770894024,0.0
2024-11-15,4615.682954458144,0.0,4403.919865006863,0.0,6621.145312690401,0.0,6209.454195851897,0.0,10768.018820126043,0.0,10328.051295127703,0.0
2024-11-18,4637.384427257154,0.0,4420.427243076135,0.0,6749.036357941592,100.0,6332.729325998842,100.0,11104.938977211892,300.0,10666.764317315548,300.0
2024-11-19,4702.441241775551,0.0,4410.975789690629,0.0,6832.277321356549,0.0,6319.189119874772,0.0,11199.202742319156,0.0,10643.957375774504,0.0
2024-11-20,4703.6602316551,0.0,4407.187300220903,0.0,6840.879855256703,0.0,6313.761708213659,0.0,11245.663724882581,0.0,10634.81551638625,0.0
2024-11-21,4822.544612083694,0.0,4456.649586737696,0.0,6989.240351101968,0.0,6384.621662496693,0.0,11500.362376007062,0.0,10754.17107272904,0.0
2024-11-22,4857.319812642964,0.0,4503.27656156696,0.0,7074.449601357349,0.0,6451.419733055685,0.0,11672.294341716542,0.0,10866.684846620963,0.0
2024-11-25,4939.737791348864,100.0,4614.012003548864,100.0,7270.652958589704,200.0,6666.7993885794485,200.0,11910.238463296535,200.0,11092.590132052943,200.0
2024-11-26,5017.767731855373,0.0,4653.900393343933,0.0,7373.160014807988,0.0,6724.4342392241015,0.0,12043.656176070654,0.0,11188.486189255203,0.0
2024-11-27,4936.40736962843,0.0,4619.05767127389,0.0,7261.353788062622,0.0,6674.08988857778,0.0,11892.15011099105,0.0,11104.720469809581,0.0
2024-11-29,4937.494969829051,0.0,4616.154689529391,0.0,7264.1481805645,0.0,6669.89536179623,0.0,11863.292106855646,0.0,11097.741383793382,0.0
2024-12-02,5151.897747907383,200.0,4832.29447845699,200.0,7382.775279043716,100.0,6793.215789847034,100.0,12002.496570770883,100.0,11236.543203826355,100.0
2024-12-03,5195.750551542115,0.0,4854.723012422952,0.0,7459.3276717753915,0.0,6824.745712487292,0.0,12101.154536676258,0.0,11288.696314947905,0.0
2024-12-04,5266.65980354979,0.0,4880.4053281649685,0.0,7548.933633454841,0.0,6860.849785530914,0.0,12209.202376363039,0.0,11348.415450794451,0.0
2024-12-05,5246.348816349672,0.0,4870.838144585516,0.0,7513.555617457095,0.0,6847.4002859513585,0.0,12134.748446304962,0.0,11326.168861289461,0.0
2024-12-06,5209.524386483594,0.0,4847.130691897114,0.0,7469.918497953148,0.0,6814.072465666836,0.0,12084.807481225733,0.0,11271.041878119564,0.0
2024-12-09,5080.9831618459975,0.0,4831.358501070492,0.0,7272.045623815286,0.0,6791.899997444638,0.0,11927.17166833466,100.0,11334.366773894762,100.0
2024-12-10,5039.7157960717805,0.0,4821.017606866725,0.0,7195.33207675097,0.0,6777.362819278169,0.0,11795.342157515439,0.0,11310.107036669804,0.0
2024-12-11,5104.590976267738,0.0,4868.543459369225,0.0,7294.844707808842,0.0,6844.174428770358,0.0,11941.79736951063,0.0,11421.602683988462,0.0
2024-12-12,5094.611023839181,0.0,4855.497802993806,0.0,7270.684800325658,0.0,6825.834909257732,0.0,11901.223583446867,0.0,11390.99757485975,0.0
2024-12-13,5093.763210698207,0.0,4869.733554541664,0.0,7257.321429918154,0.0,6845.847458705283,0.0,11880.377787511266,0.0,11424.39464719659,0.0
2024-12-16,5195.15480179723,100.0,4973.7767631895185,100.0,7372.16862104819,100.0,6951.5313815189065,100.0,11883.734313950088,0.0,11433.880014458824,0.0
2024-12-17,5138.1098110352095,0.0,4949.848879405872,0.0,7291.857375065346,0.0,6918.088900495957,0.0,11770.205908224543,0.0,11378.873815908273,0.0
2024-12-18,4965.536187085735,0.0,4812.529366293404,0.0,7033.960504425606,0.0,6726.166152422303,0.0,11350.793248069975,0.0,11063.199246797732,0.0
2024-12-19,5072.886101036268,0.0,4878.357716413208,0.0,7181.280483409448,0.0,6818.170249799199,0.0,11560.56137135948,0.0,11214.52760202069,0.0
2024-12-20,5125.722833741446,0.0,4929.951222335617,0.0,7263.955917280249,0.0,6890.2792109726415,0.0,11694.342062902528,0.0,11333.132433787163,0.0
2024-12-23,5109.856801740332,0.0,4927.087949587713,0.0,7229.152365513541,0.0,6886.2773967962985,0.0,11637.442979196294,0.0,11326.550249140177,0.0
2024-12-24,5167.900141440967,0.0,4994.898626263732,0.0,7308.061897773246,0.0,6981.05206589767,0.0,11768.503933591886,0.0,11482.435641213075,0.0
2024-12-26,5175.471195745111,0.0,4998.244894182925,0.0,7322.059353995325,0.0,6985.72893169981,0.0,11795.433721432582,0.0,11490.12815089052,0.0
2024-12-27,5106.477631995753,0.0,4934.420094329103,0.0,7216.041886949042,0.0,6896.525069076412,0.0,11604.848053935099,0.0,11343.405622272754,0.0
2024-12-30,5162.955118924101,100.0,4975.211755259198,100.0,7256.474653312331,100.0,6913.7733400205,100.0,11491.781131135522,0.0,11207.29556405885,0.0
2024-12-31,5136.160404817377,0.0,4968.175063487528,0.0,7216.374183957645,0.0,6903.994843271795,0.0,11436.634375892572,0.0,11191.444523267484,0.0
2025-01-02,5225.506607550472,0.0,4981.960822922361,0.0,7338.399359933802,0.0,6923.15214164241,0.0,11611.508180661742,0.0,11222.498695061857,0.0
2025-01-03,5397.804648893318,0.0,5085.347302375513,0.0,7568.905678402571,0.0,7066.822546144527,0.0,11953.601634703655,0.0,11455.389854183706,0.0
2025-01-06,5426.665651001962,0.0,5096.208616485435,0.0,7603.708409491177,0.0,7081.915906512834,0.0,12079.366355190228,100.0,11579.856341929742,100.0
2025-01-07,5311.674449364821,0.0,4999.293581263521,0.0,7434.310622852656,0.0,6947.238505886395,0.0,11821.707752401528,0.0,11359.641223260447,0.0
2025-01-08,5357.6156085116445,0.0,5026.357541514545,0.0,7508.199358079939,0.0,6984.847776820664,0.0,11916.402666382908,0.0,11421.137287361269,0.0
2025-01-10,5318.630335590895,0.0,4972.660180084752,0.0,7444.048705908523,0.0,6910.227558798725,0.0,11834.242061963105,0.0,11299.123496700064,0.0
2025-01-13,5391.151318384665,100.0,5106.219918764636,100.0,7419.27048732291,0.0,6956.863649481253,0.0,11910.869761770193,100.0,11475.37958863646,100.0
2025-01-14,5466.473309256806,0.0,5102.873448317002,0.0,7527.0849571322005,0.0,6952.304320078761,0.0,12061.754802136595,0.0,11467.85895316057,0.0
2025-01-15,5531.037927234493,0.0,5174.733606006966,0.0,7614.251288158245,0.0,7050.20870469842,0.0,12187.018386634796,0.0,11629.352699985151,0.0
2025-01-16,5580.943497458671,0.0,5170.583686559435,0.0,7668.937616313442,0.0,7044.55473283428,0.0,12281.324963260846,0.0,11620.026446576501,0.0
2025-01-17,5604.576817867702,0.0,5219.109156295499,0.0,7707.203044207754,0.0,7110.667254788193,0.0,12338.947807805953,0.0,11729.079365134101,0.0
2025-01-21,5684.480628677505,0.0,5206.871720415637,0.0,7804.743493303483,0.0,7093.994613540876,0.0,12441.040478529561,0.0,11701.577764312533,0.0
2025-01-22,5743.599517432014,0.0,5243.563055635757,0.0,7883.703690212141,0.0,7143.983963843974,0.0,12537.833257809692,0.0,11784.03543475432,0.0
2025-01-23,5772.248900168415,0.0,5270.043108658082,0.0,7930.323295485933,0.0,7180.061164050408,0.0,12604.691900576707,0.0,11843.544947621505,0.0
2025-01-24,5738.644929861097,0.0,5251.704986966901,0.0,7887.3511570145765,0.0,7155.076769679863,0.0,12579.172253091325,0.0,11802.333070597646,0.0
2025-01-27,5353.591674215267,100.0,5251.908871865797,100.0,7459.236972866787,100.0,7119.111618050773,100.0,12064.726371309112,100.0,11678.057908055587,100.0
2025-01-28,5468.455607743617,0.0,5308.457776319161,0.0,7608.82758645819,0.0,7195.765263897251,0.0,12288.197849183625,0.0,11803.799118909628,0.0
2025-01-29,5488.013501961834,0.0,5292.773971786544,0.0,7614.231441886604,0.0,7174.5054214690035,0.0,12304.65803794067,0.0,11768.924869942424,0.0
2025-01-30,5615.754238998807,0.0,5323.123477532775,0.0,7773.406782653087,0.0,7215.645038364779,0.0,12560.427276088,0.0,11836.40953013597,0.0
2025-01-31,5549.047688697023,0.0,5309.0361732188585,0.0,7704.990055644055,0.0,7196.549297319946,0.0,12446.812054356315,0.0,11805.085232711926,0.0
2025-02-03,5582.497064028775,0.0,5350.231886059499,0.0,7754.486054658548,0.0,7252.391255939744,0.0,12751.467956944633,200.0,12096.687340032136,200.0
2025-02-04,5568.60756775072,0.0,5344.615255588523,0.0,7744.238442218562,0.0,7244.777753836838,0.0,12806.218005573208,0.0,12083.988334800435,0.0
2025-02-05,5629.851401431534,0.0,5342.786947494632,0.0,7813.419582036785,0.0,7242.299430295789,0.0,12899.357514790037,0.0,12079.854594087126,0.0
2025-02-06,5646.4243603198265,0.0,5346.89860093354,0.0,7833.233403847582,0.0,7247.87289329381,0.0,12932.329120123191,0.0,12089.150898838072,0.0
2025-02-07,5689.370326492542,0.0,5305.670173483102,0.0,7889.176961604942,0.0,7191.986589091411,0.0,12972.919604636632,0.0,11995.934865026786,0.0
2025-02-10,5877.039501931148,100.0,5480.092038690621,100.0,8089.0040331548,100.0,7392.867540791479,100.0,13268.169839012813,100.0,12264.200101721119,100.0
2025-02-11,5801.8810828658325,0.0,5489.631527932367,0.0,7996.932831642568,0.0,7405.736700629147,0.0,13138.595771144728,0.0,12285.54905062617,0.0
2025-02-12,5708.932231479994,0.0,5438.463400626774,0.0,7889.986929643715,0.0,7336.708811168554,0.0,13019.273239073627,0.0,12171.037077528712,0.0
2025-02-13,5719.331159130747,0.0,5481.581999450521,0.0,7973.128837629911,0.0,7394.87755859066,0.0,13144.551621983866,0.0,12267.534567050188,0.0
2025-02-14,5658.292407997042,0.0,5444.80027923566,0.0,7933.774774119192,0.0,7345.257518717043,0.0,13053.13633274326,0.0,12185.218727532216,0.0
2025-02-18,5789.927977909474,100.0,5548.445785028375,100.0,8047.032007296323,100.0,7450.175454630245,100.0,13207.53807689784,100.0,12293.37720592969,100.0
2025-02-19,5762.19610361988,0.0,5581.221927028554,0.0,8013.226993948012,0.0,7494.185618573113,0.0,13121.366512686443,0.0,12365.997448169519,0.0
2025-02-20,5701.848648099155,0.0,5572.577777053891,0.0,7905.379177791732,0.0,7482.578686386599,0.0,12895.428665741945,0.0,12346.845094450953,0.0
2025-02-21,5468.454183696767,0.0,5435.7681648413145,0.0,7569.256061626799,0.0,7298.877582626348,0.0,12336.61006670449,0.0,12043.723782017047,0.0
2025-02-24,5410.445853102106,0.0,5424.328503706309,0.0,7506.489195564525,0.0,7283.516977891364,0.0,12423.315719519465,200.0,12218.3775724857,200.0
2025-02-25,5386.305287646744,0.0,5404.306582903649,0.0,7469.928421390157,0.0,7256.632544178226,0.0,12348.457844656748,0.0,12173.277909379722,0.0
2025-02-26,5434.302294833177,0.0,5374.791884070118,0.0,7504.847425663219,0.0,7217.001682974948,0.0,12402.427341594275,0.0,12106.795627925,0.0
2025-02-27,5253.447758979471,0.0,5306.812176781024,0.0,7301.886653816523,0.0,7125.721932522173,0.0,12080.99911287312,0.0,11953.670364520016,0.0
2025-02-28,5365.423435203664,0.0,5438.187687552694,0.0,7459.1152557436335,0.0,7302.126396693321,0.0,12317.050161552881,0.0,12249.595582413736,0.0
2025-03-03,5393.120903956602,200.0,5533.302263429079,200.0,7353.116421143072,100.0,7261.2914957805715,100.0,12197.632428805957,200.0,12213.339663747125,200.0
2025-03-04,5326.856549375926,0.0,5430.680362109465,0.0,7235.793608237753,0.0,7126.62190719548,0.0,12017.798731157958,0.0,11986.8282464982,0.0
2025-03-05,5305.767302915663,0.0,5415.7256109592845,0.0,7210.5703366728,0.0,7106.996952299013,0.0,11988.168051947208,0.0,11953.819484878379,0.0
2025-03-06,5033.127711755716,0.0,5236.829034855394,0.0,6826.208687833488,0.0,6872.232949747953,0.0,11385.975314620628,0.0,11558.95136732064,0.0
2025-03-07,5032.174552530504,0.0,5269.591525046242,0.0,6830.940564123607,0.0,6915.226804064521,0.0,11438.574078596448,0.0,11631.266126551423,0.0
2025-03-10,4936.088024189355,100.0,5194.926242957183,100.0,6751.391764649183,200.0,6886.015481953334,200.0,11306.380372742451,300.0,11545.737500776355,300.0
2025-03-11,5016.041186629773,0.0,5161.812293097135,0.0,6855.421804042621,0.0,6842.122044252645,0.0,11425.55962271218,0.0,11472.141658445329,0.0
2025-03-12,5053.182605930541,0.0,5153.655060211495,0.0,6887.008600926487,0.0,6831.3094110575985,0.0,11449.15106405365,0.0,11454.012186490269,0.0
2025-03-13,4972.505766771807,0.0,5097.996549746527,0.0,6783.633407613515,0.0,6757.532547471936,0.0,11259.522492453922,0.0,11330.310997780623,0.0
2025-03-14,5143.773320392064,0.0,5217.970739443141,0.0,7010.112489033351,0.0,6916.561586393461,0.0,11637.27617804526,0.0,11596.953955990737,0.0
2025-03-17,5203.634872515043,0.0,5245.821240167667,0.0,7187.462725899336,100.0,7053.478179661601,100.0,11888.301946311874,100.0,11758.851768508575,100.0
2025-03-18,5110.331939549888,0.0,5171.109383711866,0.0,7052.4519076702345,0.0,6953.021373158571,0.0,11667.17008170153,0.0,11591.380250667493,0.0
2025-03-19,5242.621288770228,0.0,5217.724450602795,0.0,7226.815667067158,0.0,7015.699520603056,0.0,11938.292027981512,0.0,11695.870975123065,0.0
2025-03-20,5240.047184949209,0.0,5215.78338097785,0.0,7216.538951849919,0.0,7013.089578018677,0.0,11915.127122819844,0.0,11691.519940471464,0.0
2025-03-21,5251.663818629438,0.0,5244.034789143442,0.0,7237.289219861708,0.0,7051.07613568383,0.0,11956.485970915555,0.0,11754.847321573801,0.0
2025-03-24,5393.854037812501,0.0,5348.263200936725,0.0,7450.251894215655,0.0,7191.220603942761,0.0,12380.530402419643,100.0,12088.48213073575,100.0
2025-03-25,5403.071087215993,0.0,5377.093952717725,0.0,7471.900229343011,0.0,7229.986141173312,0.0,12415.655031187925,0.0,12153.647216040315,0.0
2025-03-26,5269.851330027912,0.0,5320.821709104906,0.0,7301.877039559243,0.0,7154.323051587945,0.0,12180.261016723662,0.0,12026.45713847442,0.0
2025-03-27,5214.2784341764445,0.0,5329.1324597128405,0.0,7200.849043552536,0.0,7165.497602794688,0.0,12067.000993336478,0.0,12045.24162166878,0.0
2025-03-28,5112.9999012166745,0.0,5193.316868689326,0.0,7052.701051096256,0.0,6982.881332837386,0.0,11801.693066257261,0.0,11738.262648592901,0.0
2025-03-31,5084.698516263622,0.0,5217.111010020362,0.0,7104.9040697302635,100.0,7114.87469460068,100.0,11901.769791997793,0.0,11792.043668989589,0.0
2025-04-01,5139.138674018525,0.0,5234.281484506882,0.0,7189.804312077654,0.0,7138.291059363436,0.0,11954.951736118259,0.0,11830.853459422155,0.0
2025-04-02,5238.85890034282,0.0,5278.575141767874,0.0,7323.670929675692,0.0,7198.696870275309,0.0,12153.819328135347,0.0,11930.968779889301,0.0
2025-04-03,4896.286076486118,0.0,4966.593739433182,0.0,6834.834904537023,0.0,6773.229867485107,0.0,11402.212725788184,0.0,11225.808718472677,0.0
2025-04-04,4551.986289256499,0.0,4618.655446450421,0.0,6343.019778265527,0.0,6298.726382458448,0.0,10602.991245133238,0.0,10439.376622800171,0.0
2025-04-07,4727.467522410086,100.0,4735.275871260495,100.0,6520.088524208001,100.0,6421.392612804628,100.0,10891.825960974238,200.0,10676.943156228563,200.0
2025-04-08,4708.206245496672,0.0,4690.651175260724,0.0,6497.449311703517,0.0,6360.878146270433,0.0,10825.03343158734,0.0,10576.324870091265,0.0
2025-04-09,5142.49564065386,0.0,5152.538102062491,0.0,7117.309765175958,0.0,6987.231790778663,0.0,11753.407253693287,0.0,11617.772210466563,0.0
2025-04-10,4985.955442310495,0.0,4939.525967198292,0.0,6886.87596933725,0.0,6698.37120769069,0.0,11415.872731364254,0.0,11137.479505803816,0.0
2025-04-11,4926.774303331225,0.0,4891.103970722987,0.0,6795.0731000673195,0.0,6632.707314199094,0.0,11272.398757807416,0.0,11028.299192357725,0.0
2025-04-14,5012.3491241524225,100.0,5001.41622262762,100.0,6777.146951671502,0.0,6646.691508573849,0.0,11364.129272228909,100.0,11151.550916310436,100.0
2025-04-15,5044.632313494114,0.0,4988.934973967444,0.0,6826.691569176641,0.0,6630.104404882966,0.0,11449.21167203416,0.0,11123.721742784872,0.0
2025-04-16,4997.593396720325,0.0,4898.342257359143,0.0,6755.978972631958,0.0,6509.710137856199,0.0,11321.782809096394,0.0,10921.729097714913,0.0
2025-04-17,4972.09910581155,0.0,4860.516777559333,0.0,6727.3219354828025,0.0,6459.4415170892125,0.0,11279.112935899298,0.0,10837.390433395582,0.0
2025-04-21,4791.191390619096,0.0,4744.823605975439,0.0,6500.921885692025,0.0,6305.6897022157345,0.0,11037.862178131443,100.0,10679.431840037516,100.0
2025-04-22,4882.951645634834,0.0,4819.226408963445,0.0,6630.0319375773615,0.0,6404.568191191935,0.0,11249.38764984532,0.0,10846.894264186958,0.0
2025-04-23,5077.054389015614,0.0,4963.541381857868,0.0,6886.3174424035205,0.0,6596.3572889594225,0.0,11681.611693394987,0.0,11171.711801045847,0.0
2025-04-24,5198.787240916459,0.0,5078.719388467731,0.0,7060.642730245097,0.0,6749.424469220224,0.0,11978.36631071549,0.0,11430.949187555298,0.0
2025-04-25,5246.089639606558,0.0,5095.365275147031,0.0,7109.997080357007,0.0,6771.54621808476,0.0,12038.794361864338,0.0,11468.414987545142,0.0
2025-04-28,5274.39978045819,0.0,5110.234320369879,0.0,7252.519684010231,100.0,6891.3066123859135,100.0,12225.374992976815,100.0,11601.881554096504,100.0
2025-04-29,5296.859902515048,0.0,5112.678105351926,0.0,7279.453177193658,0.0,6894.6021308592835,0.0,12275.402445249709,0.0,11607.429734889774,0.0
2025-04-30,5308.855731405503,0.0,5123.634377126606,0.0,7284.989402385763,0.0,6909.3769970189405,0.0,12247.789306366025,0.0,11632.304008638366,0.0
2025-05-01,5424.556089875804,0.0,5189.270726747024,0.0,7432.668641738375,0.0,6997.889613426581,0.0,12398.547771275218,0.0,11781.319710502352,0.0
2025-05-02,5572.476473944472,0.0,5279.541512579641,0.0,7656.186661491028,0.0,7119.622517304178,0.0,12742.154202526688,0.0,11986.26353486879,0.0
2025-05-05,5570.3914978700295,0.0,5236.874091216317,0.0,7651.3651985677225,0.0,7062.084200166257,0.0,12711.106686447889,0.0,11889.394714802596,0.0
2025-05-06,5571.959197574744,0.0,5197.629538191018,0.0,7644.430540454546,0.0,7009.161725225069,0.0,12642.924864669078,0.0,11800.296910807958,0.0
2025-05-07,5613.534355734804,0.0,5205.9664798450885,0.0,7680.290641880835,0.0,7020.404344945806,0.0,12692.55360217772,0.0,11819.224459630603,0.0
2025-05-08,5624.927783690141,0.0,5259.18642693697,0.0,7752.584658660157,0.0,7092.173064404165,0.0,12796.883765018112,0.0,11940.050919586472,0.0
2025-05-09,5656.533639798531,0.0,5290.847938579175,0.0,7773.738941110651,0.0,7134.86957709994,0.0,12861.37216716903,0.0,12011.932771741918,0.0
2025-05-12,5939.724397149379,100.0,5563.059800408518,100.0,8227.125833693459,200.0,7567.10251746146,200.0,13526.756956084562,300.0,12702.909290213944,300.0
2025-05-13,6092.9745609466945,0.0,5667.460262403966,0.0,8448.535974246872,0.0,7709.112315510347,0.0,13866.61205072963,0.0,12941.301406453142,0.0
2025-05-14,6045.137468028768,0.0,5629.055132340129,0.0,8384.726438872332,0.0,7656.872079594106,0.0,13777.122846148151,0.0,12853.60562373947,0.0
2025-05-15,6064.506861988602,0.0,5658.38348506823,0.0,8409.234447774928,0.0,7696.765710028479,0.0,13828.727759589425,0.0,12920.575136508163,0.0
2025-05-16,6127.470716356884,0.0,5688.748108174692,0.0,8476.79207827992,0.0,7738.068918010138,0.0,13964.87273710566,0.0,12989.91090976816,0.0
2025-05-19,6242.736550221089,100.0,5797.584184523804,100.0,8508.803386383137,0.0,7750.088112119995,0.0,14098.872658876517,100.0,13110.087553624466,100.0
2025-05-20,6219.50031534973,0.0,5754.497578655417,0.0,8460.39067420323,0.0,7692.490847241361,0.0,14022.48999527613,0.0,13012.655734207174,0.0
2025-05-21,6073.054420647289,0.0,5630.202399286121,0.0,8268.274129054498,0.0,7526.335676162475,0.0,13677.422669173155,0.0,12731.586821335706,0.0
2025-05-22,6041.171178613664,0.0,5610.934420953992,0.0,8217.738083890474,0.0,7500.578649603888,0.0,13596.684311057692,0.0,12688.016107245887,0.0
2025-05-23,6060.804845812538,0.0,5597.008497330165,0.0,8241.42308791049,0.0,7481.96276897288,0.0,13662.935005863372,0.0,12656.525391085035,0.0
2025-05-27,6116.273698568599,0.0,5659.874458289091,0.0,8335.736147117605,0.0,7566.000658062161,0.0,13883.464721787874,100.0,12898.684301776553,100.0
2025-05-28,6113.84923960164,0.0,5652.634968926089,0.0,8342.342701388236,0.0,7556.323061555706,0.0,13899.250952474564,0.0,12882.185722437449,0.0
2025-05-29,6148.411392354501,0.0,5727.1915688069275,0.0,8397.403520007516,0.0,7655.988749888273,0.0,13999.815532739258,0.0,13052.097979602166,0.0
2025-05-30,6100.807860259159,0.0,5648.035749044927,0.0,8330.274435670677,0.0,7550.17492153884,0.0,13898.795371278198,0.0,12871.704238136208,0.0
2025-06-02,6168.545535334886,0.0,5692.389020680071,0.0,8424.885016263257,0.0,7609.465438466692,0.0,14032.96783287888,0.0,12972.784015221157,0.0
2025-06-03,6174.281218151265,0.0,5674.802823106812,0.0,8412.167681718081,0.0,7585.956580912932,0.0,13979.613569368083,0.0,12932.705597892675,0.0
2025-06-04,6204.980368225662,0.0,5707.653266935082,0.0,8472.926448792912,0.0,7629.870360530131,0.0,14057.229916371412,0.0,13007.570775068738,0.0
2025-06-05,6202.91965179654,0.0,5661.382228788221,0.0,8467.353044326159,0.0,7568.016213826284,0.0,14010.853161600558,0.0,12902.12046556625,0.0
2025-06-06,6262.088468083438,0.0,5703.643121340063,0.0,8543.234847758988,0.0,7624.5096825796845,0.0,14115.3741388556,0.0,12998.431773414992,0.0
2025-06-09,6197.4170202349615,0.0,5731.800861443762,0.0,8567.88555884393,100.0,7762.150354952219,100.0,14169.686969616505,100.0,13162.602419411773,100.0
2025-06-10,6132.267924904245,0.0,5754.106076179551,0.0,8481.830228806028,0.0,7792.356643458039,0.0,14044.629548009536,0.0,13213.824483915394,0.0
2025-06-11,6168.237287263571,0.0,5732.974118270675,0.0,8514.153614008534,0.0,7763.739209156267,0.0,14084.536782392504,0.0,13165.296705818755,0.0
2025-06-12,6188.669653775535,0.0,5719.814884504215,0.0,8507.008921921211,0.0,7745.9186404518805,0.0,14037.25613639103,0.0,13135.077623474646,0.0
2025-06-13,6059.3776125198,0.0,5611.536663835676,0.0,8316.142269664624,0.0,7599.285522987958,0.0,13738.002681997476,0.0,12886.425724395529,0.0
