,top 3,SPY top 3,top 5,SPY top 5,top 10,SPY top 10
2025-04-07,4755.24756489065,4663.697908534263,6737.308614597839,6606.263437379783,10437.578195523602,10046.869934259015
2025-04-08,4735.773519267204,4619.747755035031,6715.770358894427,6544.006769425821,10373.213076284097,9952.189385806367
2025-04-09,5164.285225265899,5074.653417145907,7361.6287082388535,7188.393842087786,11289.557720139344,10932.17953723158
2025-04-10,5036.155644909052,4864.861154172885,7151.235203889321,6891.217012990934,10982.225014049125,10480.230114125347
2025-04-11,4987.692831984278,4817.171642629517,7074.708579151364,6823.663435843722,10855.461293428081,10377.493974456484
2025-04-14,4971.764968439955,4827.326898747194,7152.602267838065,6938.048650860472,10944.571776299654,10499.371149900602
2025-04-15,5006.257301621075,4815.281206206032,7203.957244759448,6920.736046465362,11028.625197396586,10473.171930456801
2025-04-16,4969.3630349438545,4727.840175958922,7144.309107835658,6795.061913625248,10927.5819476245,10282.988864434827
2025-04-17,4938.381223389718,4691.331330757477,7105.0804852441615,6742.5897795627925,10871.17681969995,10203.582616616035
2025-04-21,4768.848537550808,4579.665207737848,6874.4452562550605,6582.098267300753,10557.191205255278,9960.710299276636
2025-04-22,4848.241381390001,4651.478749137132,6992.247800785925,6685.311878988853,10730.839335841783,10116.903787009052
2025-04-23,5027.854912361229,4790.770959454126,7240.6345377792495,6885.5088310775955,11113.26821923402,10419.862473065237
2025-04-24,5136.957396707836,4901.93874058154,7423.425932574439,7045.284104235578,11391.208256306705,10661.650903484266
2025-04-25,5172.988072581856,4918.006877722994,7465.986204009903,7068.377944688987,11441.602660324119,10696.598885892381
2025-04-28,5303.238737251442,5032.358363940185,7513.063291536424,7089.004538179653,11715.638879388747,10927.81317560333
2025-04-29,5316.098794007667,5034.763213971653,7530.929932956213,7092.392212815243,11748.258532340737,10933.035329901313
2025-04-30,5332.264342576765,5045.553080515309,7542.788944412515,7107.591729098191,11716.43701336583,10956.465625848372
2025-05-01,5422.772431066467,5110.190301906499,7673.00908904026,7198.645172163938,11829.878659265483,11096.825955632195
2025-05-02,5558.264746427041,5199.084279203325,7886.527740530441,7323.868727980149,12166.372979542517,11289.860057356114
2025-05-05,5566.782510137532,5157.066518830745,7891.182672784939,7264.678965959275,12266.185185428572,11298.618098377397
2025-05-06,5580.716548326265,5118.421164008192,7890.790269876041,7210.239858903685,12212.10831548609,11213.949982536358
2025-05-07,5630.832741697821,5126.629922990406,7930.407906905905,7221.80340932464,12249.618072298568,11231.934554281359
2025-05-08,5627.898450343314,5179.039393579359,7989.942705360992,7295.631811036035,12356.104107733436,11346.758474190186
2025-05-09,5665.529995408875,5210.2195445103325,8022.960083412699,7339.554802100156,12422.795385989333,11415.071073287458
2025-05-12,5912.0760998113565,5479.80528073216,8340.994949228976,7678.447576967205,12926.279826701088,11986.616497707739
2025-05-13,6058.068645024261,5582.6439200135765,8561.954640048352,7822.54778859069,13259.404463790293,12211.567434294257
2025-05-14,6000.94642678677,5544.812957628468,8480.494969811567,7769.538047080046,13153.92710982046,12128.815362894211
2025-05-15,6029.734048423123,5573.702981134338,8514.625141096814,7810.019509399004,13211.397893048594,12192.009877048253
2025-05-16,6093.556750906653,5603.613182656756,8583.548436501766,7851.930472041042,13326.583420108253,12257.435945430463
2025-05-19,6112.536924164192,5612.317022758534,8721.777608112376,7964.12652217713,13461.56584527682,12376.474868898094
2025-05-20,6096.891287693729,5570.6067076342815,8682.801290431273,7904.937736942371,13390.023793085542,12284.493844872584
2025-05-21,5969.245635326423,5450.283498426465,8499.526638982024,7734.193771874191,13073.992434924503,12019.152958235754
2025-05-22,5935.330191576823,5431.631248360992,8449.936083578232,7707.725402599553,12998.324597216604,11978.020373734986
2025-05-23,5960.024593980934,5418.150917056559,8482.074080199245,7688.596215200832,13063.205794484253,11948.29308268261
2025-05-27,6107.891172833312,5579.0079381212445,8567.012832017175,7774.955024504827,13168.25586658099,12082.49708234065
2025-05-28,6106.999044812441,5571.871297549109,8575.977778793878,7765.009338804099,13181.02530475038,12067.041209209272
2025-05-29,6147.775300247169,5645.362650593556,8630.254819496316,7867.427541278105,13275.49267060612,12226.201954020085
2025-05-30,6097.557104307726,5567.338961306095,8565.078552624178,7758.69303475216,13183.68462853495,12057.225496444606
2025-06-02,6176.392269834627,5611.057942590539,8677.98419577861,7819.620195454171,13333.613614713502,12151.908004458759
2025-06-03,6180.851230156613,5593.723011120657,8664.847777568535,7795.462080960326,13281.491909446306,12114.365620359204
2025-06-04,6215.86295647689,5626.104682390879,8725.781977327655,7840.589465709857,13357.102064339082,12184.494835621717
2025-06-05,6209.2917187483445,5580.493583655663,8712.717696207566,7777.025433319543,13304.15191423933,12085.714555417242
2025-06-06,6254.5355063792695,5622.151248172001,8776.780391783308,7835.079924661512,13385.864332283516,12175.932855078827
2025-06-09,6198.412722805098,5649.906096135972,8707.199068756188,7873.759327348384,13544.12269350821,12436.041726273303
2025-06-10,6131.575298486043,5671.893204059068,8613.760949568405,7904.400756275722,13419.955913509544,12484.43767957219
2025-06-11,6167.794619813572,5651.062591345545,8648.517098713919,7875.37102934634,13458.619937963857,12438.587294719531
2025-06-12,6188.29753920543,5638.091376237111,8648.21620963992,7857.294228739525,13437.657495657193,12410.036276422205
2025-06-13,6067.041457331796,5531.360205528853,8461.462879410921,7708.552721078415,13161.744520996304,12175.109665282658
2025-06-16,6161.144867611936,5605.039061178511,8595.691741933524,7811.2322288487485,13572.833878485113,12537.284630248865
2025-06-17,6165.37945444953,5559.712293602032,8575.21451043318,7748.06444288715,13520.857620514384,12435.898256260605
2025-06-18,6223.149274474337,5592.13642995912,8631.519028497605,7793.25100735898,13606.529646270446,12508.424178374935
2025-06-20,6192.924064961736,5564.397406337877,8569.637333354913,7754.593657616714,13519.87234940653,12446.377860640338
2025-06-23,6263.234862258391,5625.181937884849,8792.01566107138,7939.3035207689145,13829.424491770342,12682.339977015043
2025-06-24,6280.300143118809,5639.183105883946,8823.292976423936,7959.0645744766125,13883.002047492144,12713.906524479751
2025-06-25,6228.522341293208,5635.929946054774,8748.29953164728,7954.473109956785,13756.608234113439,12706.572063228768
2025-06-26,6291.130103211228,5645.264572608453,8830.244576234958,7967.64787199667,13834.279999241386,12727.617588301468
2025-06-27,6347.395047048674,5669.202897739272,8879.962901247147,8001.434091018749,13849.840115839717,12781.588105369492
2025-06-30,6376.2592588959915,5679.191711888502,9022.769444202097,8115.532164328909,13936.251984888571,12804.108539091745
2025-07-01,6257.479940276697,5648.590410009514,8873.409049232734,8071.803080637405,13716.372341055094,12735.115905883773
2025-07-02,6248.995881642432,5665.368140832662,8859.60491084563,8095.7783611081595,13717.729168427113,12772.94239553186
2025-07-03,6352.687408467041,5712.58092862146,8988.592873972675,8163.245162249165,13898.575889227837,12879.386708375785
2025-07-07,6357.816502105074,5679.377916836028,8992.761602650657,8115.798250123767,13913.475957845707,12804.528350304256
2025-07-08,6288.289548285487,5697.665573499279,8922.703278380382,8141.931205901635,13815.983151529366,12845.759066349945
2025-07-09,6314.402978653397,5737.685403156177,8979.922052372583,8199.119311404684,13936.421684878676,12935.986385418997
2025-07-10,6273.150374443781,5750.628537874613,8929.837308436965,8217.614976182971,13881.957577084897,12965.167527767833
2025-07-11,6251.766290687899,5744.328158396694,8895.079455570538,8208.611770287755,13835.779152119492,12950.96291084957
2025-07-14,6512.575335096527,5965.45957829464,9086.04763629804,8338.808447307958,13982.550157318428,12998.605076792308
2025-07-15,6465.995731756783,5948.01681747742,9020.625312094666,8314.426111070825,13883.518511681516,12960.597685017005
2025-07-16,6498.145979459273,5998.189033881557,9073.590831198637,8384.559266191554,13987.025715513455,13069.92183989648
2025-07-17,6546.869475858615,6020.185656159949,9138.958749000678,8415.307210630688,14072.426977624573,13117.851995531182
